,GVKEY,TICKER,CEOANN,SALARY,BONUS,STOCK_AWARDS,OPTION_AWARDS,OTHCOMP,TOTAL_CURR,AGE,TDC1,YEAR,BECAMECEO,JOINED_CO,LEFTOFC,GENDER,CUSIP,NAICSDESC,SIC,MKVALT,SIZE_CATEGORY,signature_index
283,2019,BK,CEO,1000.0,0.0,13656.477,0.0,183.121,1000.0,64.0,9601.066,2016,2011-08-31,,2017-07-17,MALE,06405810,Commercial Banking,6020,49629.9814,Tiny,c817b3bade61f503167774a68f306a54
284,2019,BK,CEO,1000.0,0.0,13517.892,0.0,196.263,1000.0,65.0,18214.155,2017,2011-08-31,,2017-07-17,MALE,06405810,Commercial Banking,6020,54583.9861,Tiny,3384c142f9bf1cc17bd02c8410ec9613
285,2019,BK,CEO,1000.0,0.0,13517.892,0.0,196.263,1000.0,65.0,18214.155,2017,2011-08-31,,2017-07-17,MALE,06405810,Commercial Banking,6020,54583.9861,Tiny,73d408cd2687da7c6eb8b5938f7f8e84
286,2019,BK,CEO,1250.0,0.0,3875.777,0.0,83.858,1250.0,53.0,9403.385,2018,2017-07-17,,2019-09-27,MALE,06405810,Commercial Banking,6020,45207.2518,Tiny,753d6115e8dd61c75e28a0ad5a120278
287,2019,BK,CEO,1250.0,0.0,3875.777,0.0,83.858,1250.0,53.0,9403.385,2018,2017-07-17,,2019-09-27,MALE,06405810,Commercial Banking,6020,45207.2518,Tiny,f711b52a4f078a79bc3b3a65025e010e
288,2019,BK,CEO,956.442,0.0,13286.267,0.0,31.528,956.442,54.0,14274.237,2019,2017-07-17,,2019-09-27,MALE,06405810,Commercial Banking,6020,45331.3754,Tiny,7c2f3d9b0998261a6a91a341b73bcb64
289,2019,BK,CEO,956.442,0.0,13286.267,0.0,31.528,956.442,54.0,14274.237,2019,2017-07-17,,2019-09-27,MALE,06405810,Commercial Banking,6020,45331.3754,Tiny,6b2dfb4bad6c36c5bf62554454ff32eb
290,2086,BAX,CEO,1369.923,0.0,4445.65,2665.541,147.598,1369.923,59.0,9668.072,2010,2004-04-19,2004-04-19,2016-01-01,MALE,07181310,Pharmaceutical Preparation Manufacturing,2834,29396.7045,Tiny,48954d1d4cf33a15bedd4a633cf6530f
291,2086,BAX,CEO,1408.846,0.0,5099.681,3386.214,37.103,1408.846,60.0,12832.028,2011,2004-04-19,2004-04-19,2016-01-01,MALE,07181310,Pharmaceutical Preparation Manufacturing,2834,27756.7956,Tiny,3787be4b4bf40613240bf25fdbb70a52
292,2086,BAX,CEO,1453.077,0.0,6348.01,3922.648,9.012,1453.077,61.0,16012.007,2012,2004-04-19,2004-04-19,2016-01-01,MALE,07181310,Pharmaceutical Preparation Manufacturing,2834,36410.6252,Tiny,cbd882da908b0daf76302879ed96d148
293,2086,BAX,CEO,1525.548,0.0,6839.789,4792.568,9.162,1525.548,62.0,15862.474,2013,2004-04-19,2004-04-19,2016-01-01,MALE,07181310,Pharmaceutical Preparation Manufacturing,2834,37768.2929,Tiny,e27db0e293ba37b16bf278e54747837a
294,2086,BAX,CEO,1535.0,0.0,3580.637,4541.757,9.456,1535.0,63.0,12835.678,2014,2004-04-19,2004-04-19,2016-01-01,MALE,07181310,Pharmaceutical Preparation Manufacturing,2834,39750.8836,Tiny,b5e91a48955197fdef5a96410ec73f15
295,2086,BAX,CEO,1535.0,0.0,6571.575,4894.826,9.858,1535.0,64.0,16648.75,2015,2004-04-19,2004-04-19,2016-01-01,MALE,07181310,Pharmaceutical Preparation Manufacturing,2834,20893.0383,Tiny,60b4752092b4bdb5af868babe1f43f97
296,2086,BAX,CEO,1300.0,0.0,826.481,0.0,177.464,1300.0,54.0,5813.945,2016,2015-10-28,,2015-11-20,MALE,07181310,Pharmaceutical Preparation Manufacturing,2834,23926.0857,Tiny,cf6b9c14b9ea30db3aa454bee141564b
297,2086,BAX,CEO,1300.0,0.0,5373.599,5185.13,266.935,1300.0,55.0,14933.664,2017,2015-10-28,,2015-11-20,MALE,07181310,Pharmaceutical Preparation Manufacturing,2834,35001.0733,Tiny,783feafc6eb823c31706eda6ab45a442
298,2086,BAX,CEO,1300.0,0.0,6728.166,4899.99,134.519,1300.0,56.0,15645.125,2018,2015-10-28,,2015-11-20,MALE,07181310,Pharmaceutical Preparation Manufacturing,2834,33765.5942,Tiny,88754599766c145b4c73d97c218fc206
299,2086,BAX,CEO,1300.0,0.0,6648.082,5146.807,128.182,1300.0,57.0,13913.821,2019,2015-10-28,,2015-11-20,MALE,07181310,Pharmaceutical Preparation Manufacturing,2834,42324.6811,Tiny,8a8352c2db6658da62190bb56f1c25a0
300,2111,BDX,CEO,1070.0,0.0,2926.049,2965.638,34.405,1070.0,59.0,7846.092,2010,2000-01-01,,2011-09-30,MALE,07588710,Surgical and Medical Instrument Manufacturing,3841,17029.3656,Tiny,47b8edbf902af817c711ae418590dbae
301,2111,BDX,CEO,1092.5,0.0,3135.649,3227.045,37.801,1092.5,60.0,8803.303,2011,2000-01-01,,2011-09-30,MALE,07588710,Surgical and Medical Instrument Manufacturing,3841,15750.4558,Tiny,c9d600395bcf06907dd4dc7f77286862
302,2111,BDX,CEO,900.0,0.0,3441.639,2292.422,41.75,900.0,59.0,7755.811,2012,2011-10-01,,2020-01-01,MALE,07588710,Surgical and Medical Instrument Manufacturing,3841,15469.3282,Tiny,342685e93a99684bc6ef8a863f93f00f
303,2111,BDX,CEO,930.0,0.0,3758.005,2449.317,35.958,930.0,60.0,8398.28,2013,2011-10-01,,2020-01-01,MALE,07588710,Surgical and Medical Instrument Manufacturing,3841,19403.78,Tiny,c9e6f27b0c7556b78167e75b33720230
304,2111,BDX,CEO,985.0,0.0,4653.236,3153.732,35.691,985.0,61.0,10227.658,2014,2011-10-01,,2020-01-01,MALE,07588710,Surgical and Medical Instrument Manufacturing,3841,21839.2285,Tiny,8b4f622da5653d2905939b2db8112af7
305,2111,BDX,CEO,1045.0,0.0,5381.613,3576.512,44.827,1045.0,62.0,11710.033,2015,2011-10-01,,2020-01-01,MALE,07588710,Surgical and Medical Instrument Manufacturing,3841,27950.9314,Tiny,4f9cb50a6613730b892f4ac6e57c7572
306,2111,BDX,CEO,1105.0,0.0,5722.028,4572.671,44.975,1105.0,63.0,13444.674,2016,2011-10-01,,2020-01-01,MALE,07588710,Surgical and Medical Instrument Manufacturing,3841,38334.7914,Tiny,d3cc95fec58ed2d50c885774ad3c098f
307,2111,BDX,CEO,1153.75,0.0,5641.827,3794.598,37.284,1153.75,64.0,12427.459,2017,2011-10-01,,2020-01-01,MALE,07588710,Surgical and Medical Instrument Manufacturing,3841,44665.2349,Tiny,c38987c9f52295f063c7cf0953104ed5
308,2111,BDX,CEO,1191.25,0.0,6693.896,4423.618,38.045,1191.25,65.0,14326.809,2018,2011-10-01,,2020-01-01,MALE,07588710,Surgical and Medical Instrument Manufacturing,3841,70006.464,Tiny,a6e27048cbcdb230202452650d88adfd
309,2111,BDX,CEO,1275.0,0.0,7267.906,4797.154,34.563,1275.0,66.0,15324.623,2019,2011-10-01,,2020-01-01,MALE,07588710,Surgical and Medical Instrument Manufacturing,3841,68407.2139,Tiny,e57dbd6ddd6f4ad471dc54136e6e8b93
310,2136,VZ,CEO,2100.0,0.0,24937.737,0.0,707.644,2100.0,63.0,18126.854,2010,2000-06-01,1997-08-01,2011-08-01,MALE,92343V10,Wireless Telecommunications Carriers (except Satel,4812,101150.8829,Tiny,0616a5c0e18f75c2c921644e258bf38e
311,2136,VZ,CEO,2100.0,0.0,19548.757,0.0,920.946,2100.0,64.0,26419.11,2011,2000-06-01,1997-08-01,2011-08-01,MALE,92343V10,Wireless Telecommunications Carriers (except Satel,4812,113700.7219,Tiny,410e0509f1231611f8c5c49463e96ea1
312,2136,VZ,CEO,1400.0,0.0,8750.055,0.0,535.577,1400.0,57.0,13893.812,2012,2011-08-01,,2018-08-01,MALE,92343V10,Wireless Telecommunications Carriers (except Satel,4812,123690.2806,Tiny,9c3ff90a9d25813d7327945eb39b4ab1
313,2136,VZ,CEO,1480.769,0.0,9375.077,0.0,780.874,1480.769,58.0,15826.606,2013,2011-08-01,,2018-08-01,MALE,92343V10,Wireless Telecommunications Carriers (except Satel,4812,140638.68,Tiny,f78b20e4c71bd62826c438c613519f22
314,2136,VZ,CEO,1580.769,0.0,12000.052,0.0,850.041,1580.769,59.0,18276.544,2014,2011-08-01,,2018-08-01,MALE,92343V10,Wireless Telecommunications Carriers (except Satel,4812,194369.2159,Tiny,28a22c35d036de631bbfda8d605748da
315,2136,VZ,CEO,1661.538,0.0,12000.065,0.0,598.965,1661.538,60.0,18343.66,2015,2011-08-01,,2018-08-01,MALE,92343V10,Wireless Telecommunications Carriers (except Satel,4812,188262.1485,Tiny,b97c9d0550b0b02e832c571e8262886c
316,2136,VZ,CEO,1600.0,0.0,12000.077,0.0,641.347,1600.0,61.0,17542.279,2016,2011-08-01,,2018-08-01,MALE,92343V10,Wireless Telecommunications Carriers (except Satel,4812,217613.3919,Tiny,884b6ff62acc253ec931c03bf536cfd3
317,2136,VZ,CEO,1600.0,0.0,12000.062,0.0,543.57,1600.0,62.0,17937.581,2017,2011-08-01,,2018-08-01,MALE,92343V10,Wireless Telecommunications Carriers (except Satel,4812,215926.6647,Tiny,21b5c58746d76a0af336998091c5abca
318,2136,VZ,CEO,1661.538,0.0,12000.05,0.0,616.279,1661.538,63.0,18637.867,2018,2011-08-01,,2018-08-01,MALE,92343V10,Wireless Telecommunications Carriers (except Satel,4812,232302.8953,Tiny,ac5bdbe6589645e5482cf554d3dc8299
319,2136,VZ,CEO,1500.0,0.0,12000.076,0.0,470.279,1500.0,54.0,18095.355,2019,2018-08-01,,,MALE,92343V10,Wireless Telecommunications Carriers (except Satel,4812,253939.8392,Tiny,4b136a097de86952e26c804485bd77e2
320,2176,BRK.B,CEO,100.0,0.0,0.0,0.0,424.946,100.0,80.0,524.946,2010,1970-01-01,1965-01-01,,MALE,08467070,Conglomerates,9997,,,70aaf57f30034b7144f1120ff2fcd2c5
321,2176,BRK.B,CEO,100.0,0.0,0.0,0.0,424.946,100.0,80.0,524.946,2010,1970-01-01,1965-01-01,,MALE,08467070,Conglomerates,9997,,,2bc610472c9b8d93f339b4d8c1a47df5
322,2176,BRK.B,CEO,100.0,0.0,0.0,0.0,391.925,100.0,81.0,491.925,2011,1970-01-01,1965-01-01,,MALE,08467070,Conglomerates,9997,189192.9109,Tiny,8bb0018c8d6e032541491dc470d65c2a
323,2176,BRK.B,CEO,100.0,0.0,0.0,0.0,391.925,100.0,81.0,491.925,2011,1970-01-01,1965-01-01,,MALE,08467070,Conglomerates,9997,189192.9109,Tiny,6927a593cd968ef8f8560f8750ad01a6
324,2176,BRK.B,CEO,100.0,0.0,0.0,0.0,323.923,100.0,82.0,423.923,2012,1970-01-01,1965-01-01,,MALE,08467070,Conglomerates,9997,220625.7545,Tiny,4ef8f187bd5b86ed52e8e206c1bb5b1d
325,2176,BRK.B,CEO,100.0,0.0,0.0,0.0,323.923,100.0,82.0,423.923,2012,1970-01-01,1965-01-01,,MALE,08467070,Conglomerates,9997,220625.7545,Tiny,9f5b713880a24b69c13c35ab52f0ce9f
326,2176,BRK.B,CEO,100.0,0.0,0.0,0.0,385.606,100.0,83.0,485.606,2013,1970-01-01,1965-01-01,,MALE,08467070,Conglomerates,9997,292404.7315,Tiny,8c643d0c16f67d4bca902bacbe8bd2e6
327,2176,BRK.B,CEO,100.0,0.0,0.0,0.0,385.606,100.0,83.0,485.606,2013,1970-01-01,1965-01-01,,MALE,08467070,Conglomerates,9997,292404.7315,Tiny,6d6ee791d5dc2a4f98237195b7245459
328,2176,BRK.B,CEO,100.0,0.0,0.0,0.0,364.011,100.0,84.0,464.011,2014,1970-01-01,1965-01-01,,MALE,08467070,Conglomerates,9997,,,b4853bf0d16622375f3684e64a0ab384
329,2176,BRK.B,CEO,100.0,0.0,0.0,0.0,364.011,100.0,84.0,464.011,2014,1970-01-01,1965-01-01,,MALE,08467070,Conglomerates,9997,,,4fb25d2e3e48911e1106d0c7fc73d810
330,2176,BRK.B,CEO,100.0,0.0,0.0,0.0,0.0,100.0,85.0,100.0,2015,1970-01-01,1965-01-01,,MALE,08467070,Conglomerates,9997,,,4f1808e2f136cb35003c4e4c3b39a384
331,2176,BRK.B,CEO,100.0,0.0,0.0,0.0,0.0,100.0,85.0,100.0,2015,1970-01-01,1965-01-01,,MALE,08467070,Conglomerates,9997,,,1d65d6d59e9d7e496713022cc54eff16
332,2176,BRK.B,CEO,100.0,0.0,0.0,0.0,387.881,100.0,86.0,487.881,2016,1970-01-01,1965-01-01,,MALE,08467070,Conglomerates,9997,,,d62d54dfaf9d1f93d66cf7d49492d1f9
333,2176,BRK.B,CEO,100.0,0.0,0.0,0.0,387.881,100.0,86.0,487.881,2016,1970-01-01,1965-01-01,,MALE,08467070,Conglomerates,9997,,,d404abf3ecac677e364629386c7a2d92
334,2176,BRK.B,CEO,100.0,0.0,0.0,0.0,375.776,100.0,87.0,475.776,2017,1970-01-01,1965-01-01,,MALE,08467070,Conglomerates,9997,,,dd53e714df02faf491cab76de9e888b4
335,2176,BRK.B,CEO,100.0,0.0,0.0,0.0,375.776,100.0,87.0,475.776,2017,1970-01-01,1965-01-01,,MALE,08467070,Conglomerates,9997,,,6ae2d8b5e20340e9343b2457f818ef8f
336,2176,BRK.B,CEO,100.0,0.0,0.0,0.0,288.968,100.0,88.0,388.968,2018,1970-01-01,1965-01-01,,MALE,08467070,Conglomerates,9997,502273.8156,Tiny,b7cbd117504ca60a1b8d4cae48029f6c
337,2176,BRK.B,CEO,100.0,0.0,0.0,0.0,288.968,100.0,88.0,388.968,2018,1970-01-01,1965-01-01,,MALE,08467070,Conglomerates,9997,502273.8156,Tiny,8c3fca46959b0f1284138d1887d8820e
338,2176,BRK.B,CEO,100.0,0.0,0.0,0.0,274.773,100.0,89.0,374.773,2019,1970-01-01,1965-01-01,,MALE,08467070,Conglomerates,9997,,,34d18b24271592db5187daf6fe01b194
339,2176,BRK.B,CEO,100.0,0.0,0.0,0.0,274.773,100.0,89.0,374.773,2019,1970-01-01,1965-01-01,,MALE,08467070,Conglomerates,9997,,,2d203acfc54d9eb6b4d5057142159223
340,2184,BBY,CEO,1061.54,0.0,0.0,3206.125,15.168,1061.54,51.0,5029.5,2010,2009-06-24,,2012-04-09,MALE,08651610,Electronics Stores (eff thru 6/14/2022),5731,12657.1016,Tiny,62bd98a20a257a387b2b3a7bfb802976
341,2184,BBY,CEO,1121.154,0.0,3632.679,2265.594,55.532,1121.154,52.0,8214.959,2011,2009-06-24,,2012-04-09,MALE,08651610,Electronics Stores (eff thru 6/14/2022),5731,8432.58,Tiny,d366087c7351b347488762653bfbb968
342,2184,BBY,CEO,492.596,3500.0,11801.306,3750.002,6.788,3992.596,54.0,19550.693,2012,2012-09-01,,2019-06-11,MALE,08651610,Electronics Stores (eff thru 6/14/2022),5731,5500.3678,Tiny,2c62be224ab04c73eab18f7a1b223991
343,2184,BBY,CEO,1175.0,0.0,8167.213,2000.36,24.146,1175.0,55.0,13881.219,2013,2012-09-01,,2019-06-11,MALE,08651610,Electronics Stores (eff thru 6/14/2022),5731,8162.5185,Tiny,4e7006a4876e103ff5920becec670a5f
344,2184,BBY,CEO,1175.0,0.0,6986.928,1654.07,69.962,1175.0,56.0,12964.46,2014,2012-09-01,,2019-06-11,MALE,08651610,Electronics Stores (eff thru 6/14/2022),5731,12371.6736,Tiny,038c318a6f192f73d0f8182ef7d6e843
345,2184,BBY,CEO,1175.0,0.0,8011.688,1842.715,68.67,1175.0,57.0,14912.123,2015,2012-09-01,,2019-06-11,MALE,08651610,Electronics Stores (eff thru 6/14/2022),5731,9043.1475,Tiny,fea4f20b8043f4f7eda75a71fa899df4
346,2184,BBY,CEO,1175.0,0.0,7689.879,1800.076,494.275,1175.0,58.0,14037.98,2016,2012-09-01,,2019-06-11,MALE,08651610,Electronics Stores (eff thru 6/14/2022),5731,13850.5282,Tiny,b672353111685ccf459c97de14754979
347,2184,BBY,CEO,1286.058,0.0,8644.644,2198.462,81.557,1286.058,59.0,16813.705,2017,2012-09-01,,2019-06-11,MALE,08651610,Electronics Stores (eff thru 6/14/2022),5731,20675.1033,Tiny,46847af51e9196993b4bf2eabe73a53a
348,2184,BBY,CEO,1275.0,0.0,9391.513,2267.826,207.497,1275.0,60.0,17382.486,2018,2012-09-01,,2019-06-11,MALE,08651610,Electronics Stores (eff thru 6/14/2022),5731,15740.2457,Tiny,8eb6957ec80856a94f62c238cf834b09
349,2184,BBY,CEO,1013.462,0.0,6780.674,1695.326,37.867,1013.462,45.0,11440.664,2019,2019-06-11,,,FEMALE,08651610,Electronics Stores (eff thru 6/14/2022),5731,21722.4769,Tiny,7ffb80657981ecd5577f5ade29088d6b
350,2220,BIO,CEO,759.361,0.0,1014.84,1538.752,15.527,759.361,60.0,3949.151,2010,2003-01-01,,,MALE,09057220,Analytical Laboratory Instrument Manufacturing,3826,2896.2601,Tiny,77d1448fbc89b84481394d698458aab7
351,2220,BIO,CEO,770.0,0.0,1200.72,1703.502,15.814,770.0,61.0,3844.998,2011,2003-01-01,,,MALE,09057220,Analytical Laboratory Instrument Manufacturing,3826,2703.117,Tiny,8f21fc66d658e508d7decb61556f6f06
352,2220,BIO,CEO,803.385,0.0,1404.282,1780.847,16.064,803.385,62.0,4520.753,2012,2003-01-01,,,MALE,09057220,Analytical Laboratory Instrument Manufacturing,3826,2986.9345,Tiny,c8e1919108da68d72e778204652d6035
353,2220,BIO,CEO,810.0,0.0,1527.5,1994.097,16.314,810.0,63.0,4565.611,2013,2003-01-01,,,MALE,09057220,Analytical Laboratory Instrument Manufacturing,3826,3557.6397,Tiny,2841bfc8c2c707d924abd74716514687
354,2220,BIO,CEO,843.077,0.0,1198.0,1725.49,16.564,843.077,64.0,4741.256,2014,2003-01-01,,,MALE,09057220,Analytical Laboratory Instrument Manufacturing,3826,3504.4243,Tiny,0a3bfa8dff210dd48061bd5944e5774a
355,2220,BIO,CEO,885.558,0.0,2232.96,872.182,105.925,885.558,65.0,5389.555,2015,2003-01-01,,,MALE,09057220,Analytical Laboratory Instrument Manufacturing,3826,4066.0302,Tiny,f73577dd0a2e03096cf33cbb9c043960
356,2220,BIO,CEO,914.32,0.0,2389.8,829.917,22.013,914.32,66.0,4876.323,2016,2003-01-01,,,MALE,09057220,Analytical Laboratory Instrument Manufacturing,3826,5395.7526,Tiny,f542d7bfa461dc27888adaf6c8fe00cc
357,2220,BIO,CEO,922.022,0.0,2807.74,1012.928,24.168,922.022,67.0,5404.676,2017,2003-01-01,,,MALE,09057220,Analytical Laboratory Instrument Manufacturing,3826,7106.8797,Tiny,5736aea0f24cbfda16a9448650b4e6dc
358,2220,BIO,CEO,942.468,0.0,4239.95,1711.111,255.685,942.468,68.0,7639.414,2018,2003-01-01,,,MALE,09057220,Analytical Laboratory Instrument Manufacturing,3826,6909.0751,Tiny,de99722be3f058875b8563d4870707a4
359,2220,BIO,CEO,950.0,0.0,3865.744,1277.192,24.734,950.0,69.0,7261.053,2019,2003-01-01,,,MALE,09057220,Analytical Laboratory Instrument Manufacturing,3826,11071.3291,Tiny,6b70d4be7df20b91f9ae302b8501a084
360,2285,BA,CEO,1930.0,0.0,3300.33,3300.297,798.392,1930.0,61.0,13768.019,2010,2005-07-01,,2015-06-30,MALE,09702310,Aircraft Manufacturing,3721,47983.0023,Tiny,557807fa45b4f7c580e8438b4b697b4b
361,2285,BA,CEO,1930.0,0.0,3420.165,3420.159,928.679,1930.0,62.0,18403.303,2011,2005-07-01,,2015-06-30,MALE,09702310,Aircraft Manufacturing,3721,54624.1118,Tiny,5c9fadd6b37d646d22d0abec3ba71690
362,2285,BA,CEO,1930.0,0.0,3763.492,3763.497,840.775,1930.0,63.0,21117.344,2012,2005-07-01,,2015-06-30,MALE,09702310,Aircraft Manufacturing,3721,56944.3522,Tiny,46a10219ceb71c5092a2c974490d2bac
363,2285,BA,CEO,1930.0,0.0,3763.534,3763.503,885.553,1930.0,64.0,23263.562,2013,2005-07-01,,2015-06-30,MALE,09702310,Aircraft Manufacturing,3721,102009.7597,Tiny,7c2b9aa4fd6ab589feb2531344d3f359
364,2285,BA,CEO,2004.231,0.0,6272.517,0.0,760.075,2004.231,65.0,23511.823,2014,2005-07-01,,2015-06-30,MALE,09702310,Aircraft Manufacturing,3721,91860.5054,Tiny,97721cc148176f32dd7b3182332753bc
365,2285,BA,CEO,1354.269,0.0,5105.064,0.0,349.449,1354.269,51.0,11377.331,2015,2015-07-01,,2019-12-23,MALE,09702310,Aircraft Manufacturing,3721,96387.1642,Tiny,4ae320e6e19d1d9207efb661149558e3
366,2285,BA,CEO,1640.962,0.0,5200.019,0.0,837.148,1640.962,52.0,14109.579,2016,2015-07-01,,2019-12-23,MALE,09702310,Aircraft Manufacturing,3721,96078.2234,Tiny,99b0a908a4a82ee466a49d206f2000e1
367,2285,BA,CEO,1690.769,0.0,5775.049,0.0,985.191,1690.769,53.0,16901.279,2017,2015-07-01,,2019-12-23,MALE,09702310,Aircraft Manufacturing,3721,174303.3115,Tiny,f998054baf79f2bc4c3b293fce87a594
368,2285,BA,CEO,1700.0,0.0,7330.916,0.0,1284.921,1700.0,54.0,23392.187,2018,2015-07-01,,2019-12-23,MALE,09702310,Aircraft Manufacturing,3721,183064.2225,Tiny,2bc591f4e717dab0e72dc62b1ad6afcd
369,2285,BA,CEO,2013.846,0.0,7246.1,0.0,2200.094,2013.846,55.0,11460.04,2019,2015-07-01,,2019-12-23,MALE,09702310,Aircraft Manufacturing,3721,183373.2358,Tiny,d41e5f71ac6fb4ee8dc25f77a8f86829
370,2312,RHI,CEO,525.0,0.0,6553.002,0.0,564.319,525.0,64.0,9158.083,2010,1987-01-01,,2019-12-01,MALE,77032310,Temporary Help Services,7363,4473.1998,Tiny,c0d02fb9130082c71857d14b9e896da0
371,2312,RHI,CEO,525.0,0.0,4549.999,0.0,0.001,525.0,65.0,9991.023,2011,1987-01-01,,2019-12-01,MALE,77032310,Temporary Help Services,7363,4043.7676,Tiny,e8912446b0c37c24ca93a5bc0e68333b
372,2312,RHI,CEO,525.0,0.0,4944.001,0.0,0.0,525.0,66.0,8590.608,2012,1987-01-01,,2019-12-01,MALE,77032310,Temporary Help Services,7363,4436.949,Tiny,7fc9b6b6ef0f15cdd70088c41a545771
373,2312,RHI,CEO,525.0,0.0,5470.169,0.0,0.0,525.0,67.0,9075.334,2013,1987-01-01,,2019-12-01,MALE,77032310,Temporary Help Services,7363,5772.1973,Tiny,df41827fd50d2c107a6afeec0a04b633
374,2312,RHI,CEO,525.0,0.0,5312.996,0.0,0.0,525.0,68.0,9156.277,2014,1987-01-01,,2019-12-01,MALE,77032310,Temporary Help Services,7363,7889.1229,Tiny,655ab2ab9af5586e169ff73ef1b97457
375,2312,RHI,CEO,525.0,0.0,6213.878,0.0,0.0,525.0,69.0,9859.221,2015,1987-01-01,,2019-12-01,MALE,77032310,Temporary Help Services,7363,6182.6938,Tiny,9b86b1d6b333817ec5004e545e0dd78e
376,2312,RHI,CEO,525.0,0.0,5536.448,0.0,0.0,525.0,70.0,8840.04,2016,1987-01-01,,2019-12-01,MALE,77032310,Temporary Help Services,7363,6233.9377,Tiny,8741425522690b5e77497255454f5914
377,2312,RHI,CEO,525.0,0.0,5259.168,0.0,0.0,525.0,71.0,8799.147,2017,1987-01-01,,2019-12-01,MALE,77032310,Temporary Help Services,7363,6901.4559,Tiny,02a00b801120fcec0cc62c60d27ea844
378,2312,RHI,CEO,525.0,0.0,5259.162,0.0,0.0,525.0,72.0,9132.451,2018,1987-01-01,,2019-12-01,MALE,77032310,Temporary Help Services,7363,6811.2616,Tiny,e51324d88c4e6ff422f17edaada85dfa
379,2312,RHI,CEO,525.0,0.0,5810.229,0.0,0.0,525.0,73.0,9342.072,2019,1987-01-01,,2019-12-01,MALE,77032310,Temporary Help Services,7363,7269.828,Tiny,d7da654451dfc3f622a009afe18820a8
380,2403,BMY,CEO,1347.868,0.0,5808.704,0.0,619.398,1347.868,59.0,10907.513,2010,2010-05-04,,2015-05-05,MALE,11012210,Pharmaceutical Preparation Manufacturing,2834,45121.92,Tiny,1605940daf04d92223f3afacb0a059df
381,2403,BMY,CEO,1510.192,0.0,7351.673,0.0,649.843,1510.192,60.0,13732.047,2011,2010-05-04,,2015-05-05,MALE,11012210,Pharmaceutical Preparation Manufacturing,2834,59555.6,Tiny,3aa6557c936dd8781996c10721bbaea1
382,2403,BMY,CEO,1623.077,0.0,9722.004,0.0,818.078,1623.077,61.0,16008.022,2012,2010-05-04,,2015-05-05,MALE,11012210,Pharmaceutical Preparation Manufacturing,2834,53382.42,Tiny,6fc06ef739016c36241c8c063972d284
383,2403,BMY,CEO,1686.539,0.0,14586.898,0.0,774.396,1686.539,62.0,20847.745,2013,2010-05-04,,2015-05-05,MALE,11012210,Pharmaceutical Preparation Manufacturing,2834,87644.35,Tiny,f0ff5b585ca42740e91239d7b0bfb060
384,2403,BMY,CEO,1700.0,0.0,18032.703,0.0,769.988,1700.0,63.0,26116.771,2014,2010-05-04,,2015-05-05,MALE,11012210,Pharmaceutical Preparation Manufacturing,2834,98048.83,Tiny,01d83ed23ce2f3dc69f8b744026cc559
385,2403,BMY,CEO,1052.692,0.0,3619.025,0.0,800.002,1052.692,64.0,8164.883,2015,2010-05-04,,2015-05-05,MALE,11012210,Pharmaceutical Preparation Manufacturing,2834,114810.51,Tiny,67232f6418b51c712acacf49d2fc3ca3
386,2403,BMY,CEO,1513.077,0.0,11823.808,0.0,601.134,1513.077,51.0,16933.858,2016,2015-05-05,,,MALE,11012210,Pharmaceutical Preparation Manufacturing,2834,97711.68,Tiny,7e7c6bb28c616c025d3f91694b55e702
387,2403,BMY,CEO,1587.5,0.0,12650.528,0.0,550.001,1587.5,52.0,18687.123,2017,2015-05-05,,,MALE,11012210,Pharmaceutical Preparation Manufacturing,2834,100070.24,Tiny,13aa7abd043bbc46aaacb5b715d3de7c
388,2403,BMY,CEO,1637.5,0.0,13011.542,0.0,664.391,1637.5,53.0,19379.755,2018,2015-05-05,,,MALE,11012210,Pharmaceutical Preparation Manufacturing,2834,84831.36,Tiny,aa11ec30112091458a7d771ba486b855
389,2403,BMY,CEO,1650.0,0.0,12545.754,0.0,685.959,1650.0,54.0,18767.252,2019,2015-05-05,,,MALE,11012210,Pharmaceutical Preparation Manufacturing,2834,144491.69,Tiny,5bc4a013f4dfc1548e00f9a551e4201b
390,2435,BF.B,CEO,1039.25,0.0,810.0,1079.411,33.259,1039.25,47.0,5071.259,2010,2005-08-01,,2018-12-31,MALE,11563720,Distilleries,2085,10317.7372,Tiny,31e97b03bfbaefdda31406562f992284
391,2435,BF.B,CEO,1072.8,0.0,1200.0,900.153,33.605,1072.8,48.0,5220.745,2011,2005-08-01,,2018-12-31,MALE,11563720,Distilleries,2085,12169.0881,Tiny,22abec83cb9af8d1edb778e2886e7466
392,2435,BF.B,CEO,1104.7,0.0,1316.573,989.9,34.163,1104.7,49.0,7238.936,2012,2005-08-01,,2018-12-31,MALE,11563720,Distilleries,2085,15075.6326,Tiny,6c992ff738f84021898e95cc2c44870a
393,2435,BF.B,CEO,1112.5,0.0,6098.247,925.007,34.128,1112.5,50.0,11819.382,2013,2005-08-01,,2018-12-31,MALE,11563720,Distilleries,2085,19101.35,Tiny,a2dd3a3b039260e7931de16a56a7ca5e
394,2435,BF.B,CEO,1128.37,0.0,1458.38,1200.017,29.232,1128.37,51.0,7988.349,2014,2005-08-01,,2018-12-31,MALE,11563720,Distilleries,2085,19008.3733,Tiny,0180f6df1fc0198c36b3f3f8d070e5f4
