signature_index,tdc1
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
