signature_index,tdc1
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
a278f5855abc4348437c95fb8fc22e24,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
8f51258a4e81d642346f7b988e247ae7,28286.228
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
a51a79f40c6009cd2721ff1874c4a939,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
32dce3d66bb02833d7aa0bf426a9c13a,30020.139
