signature_index,total_director_comp
f4248a62b1c77ce3e462dd3e0aea2070,4232.5
f4248a62b1c77ce3e462dd3e0aea2070,4232.5
f4248a62b1c77ce3e462dd3e0aea2070,4232.5
429947c741bb91ad9d51d2feebc97608,4232.5
429947c741bb91ad9d51d2feebc97608,4232.5
429947c741bb91ad9d51d2feebc97608,4232.5
429947c741bb91ad9d51d2feebc97608,4232.5
c43d889cad1fe733e90b8ba8f723f27f,4232.5
c43d889cad1fe733e90b8ba8f723f27f,4232.5
c43d889cad1fe733e90b8ba8f723f27f,4232.5
c43d889cad1fe733e90b8ba8f723f27f,4232.5
3690aea9bc6e944cfea5988b145b7655,2167.003
3aca375b3c146feb5de0f8acb7ed6e68,2167.003
99ebedf87cf848214e69aca6bf91f2ae,2511.527
86e7a8f91ab73054f7f2ea54b599d1df,2511.527
98013101c8858b2a1a386fae1535aad1,1982.33
366d7dbcefbf31f0d2d2449978aac727,1982.33
723e24ec3a2c2a206050a665a7488bdf,1982.33
005896fbf6a3bf6078c80aee04bbb61c,1378.381
660cba75c6e0983bed42ed01bd28e08c,1378.381
eb885a900bb15b8dadf7cc763dba0e3b,1378.381
228823d8f1b3300647adb4a4b558c0b8,2161.897
8676a213c2df97af92e975ae6f4b35e0,2161.897
91ca78ccad15a3ce31e57cf752cedd5f,2161.897
3c61a3d7d80e0ce4a9297e15534aebd3,2369.605
335a804d6d2ec481f979e2a953af9fa8,2369.605
db1e7e99293e122ed25939f045e8e44e,2369.605
506775d9535b40b1af8737e9a0b17d2d,2945.839
a04291a6b3beeadf56b4ce1784c6e108,2945.839
b381fa457bba1c9618740f170d699ade,2945.839
78796a98835b3ac94287f878f8541d85,1352.309
175093bbc60009d8bb5ff5bdf03578c8,1352.309
e5832cf8c46028786c8573b94e3df429,1352.309
02a8e6e7eb9e64dac378aaad26f70871,1399.671
489423d346d63af7f908b755b8255c6f,1399.671
a8c61f53f23c95723886a1de16dbe8ba,1399.671
def868f84ed952643208c6683d963d84,2597.922
5e3fd4f253bbc85e9940e7ba07177577,2597.922
558aafa620d5b8dbe7c068fc63ca6bf2,2597.922
58ccf24c76400f1a7054640c5aaf2dd6,2305.937
0ea02cb0e3fb19e9361282e23cfe749c,2305.937
0c1f56e04c2471ad48103ba3407a8e06,2305.937
0caa5e7542f86ebd9fa0640e346ba63d,1589.156
37b8fe499e47672574c89a19ced2bdd5,1589.156
7092ae56b86e43b7011e1e657bc10714,1589.156
f45245c92bd463aa67a85ab2b917b83a,2200.069
380968ff8e18e0cd7d61b04c979d828b,2200.069
3f19a643af312685605e0fafff31afe5,2200.069
764729aa4c3670ec227f226719da0075,2824.147
a4a3c780fec19c46223ce81e0e7cf023,2824.147
340e9a9760cdc89e6c8a5262bd8726ab,500.658
62713610a7fa5d98b7639d985db7711a,500.658
acda0f86e0d1df08e329eec505aaf38e,500.658
f27e5da5ef2690a322347d3cc51bc1f2,2309.055
1f69503c20b8e72fc20174cddb88ee06,2309.055
07fcc494b7938f20b68ed699c6293ec5,2309.055
a6b63bdca98ff725f311c5948c924641,2105.503
557479da427989576387c9573052f463,2105.503
6d13d97980781a5f0d138f3befa28cb1,2105.503
f041382de777386dad68aee1c63ef206,2591.743
10926b945c20d420d180a76ec4d3c4f7,2591.743
e37f8a31b6553c2a8ae038e0506aeb95,2591.743
c773c344613043308e1c05be4b80f55c,2168.0
ae6c9de824d76917c755f31f40d59ce2,2168.0
f6bf51bd96e0eeb27a99c5d38ab68643,2168.0
af83a9433ca20a79deef33b7b96fe7b4,2341.493
f26a66837c12ce4d88b93054bbf0c3eb,2341.493
13c4314ca62d471a6b079945787337d4,2341.493
88ae554b5050186334fe8abc22f5d52e,1849.912
ec9789747b30853cf94cdd5d131b9c29,2482.98
a56b5d1956bb9dc2be993a58b4091cc1,2482.98
c96772f5664041f10cf76042acd56894,2482.98
7d4e13bd9b7f0b67561f7a5e6ef28a3b,1991.765
374cef3026063b23466795ed9b921345,1991.765
9a32c19b20487363d356e7bd75d8fe27,1991.765
6424e6f2a8d40eea2aeb35494b019094,2799.868
73c5206084b64d8d916f631e85cd1f9a,2799.868
8b88bad29049a4c4050ec1e8c6522b5e,2799.868
6b4dff26971ff1c61797d812b41421ac,2483.198
b2a5a4db8e03904f31f2937b12041a74,2483.198
be5f2dc14092591a7b946e3b56d70afa,1508.459
ea31c296c2205b4b1bd6977cde2077b8,1508.459
63ee504dc2b42ee5977901ac25464b9f,1508.459
f1b565fa1711ca177b93b4ec117de3ab,2065.897
ab5234ca348dc6d44083d8c64b55d367,1161.89
f576e1eb29cf2cf8b935e6e9af03092e,1161.89
ec1c389dc51892423d16afcad232fbb1,1161.89
c7480ae2c78d6f0c75b8bc36a040a9be,1485.163
4a37d98821302e718700d0e34e687522,1485.163
7a9c66e38b29444844a8733bd6b0a505,2447.328
ff2640f7b34fe43de6c8d3cf0f04634a,2447.328
4249a94f8414b407a43a557cdc3a20c5,2447.328
0c937e54a4149bfe680b213e4d25adc5,2488.866
5143c1561d0a1c4b8a66b73c1804a58e,2488.866
f9fa1e751f1207577ae977a73c728750,2535.652
f9fa1e751f1207577ae977a73c728750,2535.652
f9fa1e751f1207577ae977a73c728750,2535.652
f9fa1e751f1207577ae977a73c728750,2535.652
0a474397312cbc810a24e3524b2daa2a,2535.652
0a474397312cbc810a24e3524b2daa2a,2535.652
0a474397312cbc810a24e3524b2daa2a,2535.652
0a474397312cbc810a24e3524b2daa2a,2535.652
d1102fb6539abf85ee8f06fae3cc592a,2535.652
d1102fb6539abf85ee8f06fae3cc592a,2535.652
d1102fb6539abf85ee8f06fae3cc592a,2535.652
d1102fb6539abf85ee8f06fae3cc592a,2535.652
04118ce9c49038140db590e0f031cce2,2535.652
04118ce9c49038140db590e0f031cce2,2535.652
04118ce9c49038140db590e0f031cce2,2535.652
04118ce9c49038140db590e0f031cce2,2535.652
6a3db24fb8e061c865595c1c6b8370ad,2535.652
6a3db24fb8e061c865595c1c6b8370ad,2535.652
6a3db24fb8e061c865595c1c6b8370ad,2535.652
6a3db24fb8e061c865595c1c6b8370ad,2535.652
8222b9bf6767d48d12f7232e4be87f6c,2535.652
8222b9bf6767d48d12f7232e4be87f6c,2535.652
8222b9bf6767d48d12f7232e4be87f6c,2535.652
8222b9bf6767d48d12f7232e4be87f6c,2535.652
45ef0ba1d58daf1f373641da9af7f4fc,2233.096
45ef0ba1d58daf1f373641da9af7f4fc,2233.096
45ef0ba1d58daf1f373641da9af7f4fc,2233.096
45ef0ba1d58daf1f373641da9af7f4fc,2233.096
44bd5e79d432772291fc937b912d8f0e,2233.096
44bd5e79d432772291fc937b912d8f0e,2233.096
44bd5e79d432772291fc937b912d8f0e,2233.096
44bd5e79d432772291fc937b912d8f0e,2233.096
5e6d339298b6fb255b208c179012989b,2233.096
5e6d339298b6fb255b208c179012989b,2233.096
5e6d339298b6fb255b208c179012989b,2233.096
5e6d339298b6fb255b208c179012989b,2233.096
085fd178dcf54e9e3da4dfd47dfa392f,2233.096
085fd178dcf54e9e3da4dfd47dfa392f,2233.096
085fd178dcf54e9e3da4dfd47dfa392f,2233.096
085fd178dcf54e9e3da4dfd47dfa392f,2233.096
e767bf0f23bc6618923600bff4cedc97,2233.096
e767bf0f23bc6618923600bff4cedc97,2233.096
e767bf0f23bc6618923600bff4cedc97,2233.096
e767bf0f23bc6618923600bff4cedc97,2233.096
872a0387c6702b0023c72f0012a3468c,2233.096
872a0387c6702b0023c72f0012a3468c,2233.096
872a0387c6702b0023c72f0012a3468c,2233.096
872a0387c6702b0023c72f0012a3468c,2233.096
429272adcdfa2d6d9b061217f67a8a31,801.577
429272adcdfa2d6d9b061217f67a8a31,801.577
429272adcdfa2d6d9b061217f67a8a31,801.577
429272adcdfa2d6d9b061217f67a8a31,801.577
176a5466d1a66984d2327641fb6122be,801.577
176a5466d1a66984d2327641fb6122be,801.577
176a5466d1a66984d2327641fb6122be,801.577
176a5466d1a66984d2327641fb6122be,801.577
10a3b1c7db6653fd632b1381c9201431,801.577
10a3b1c7db6653fd632b1381c9201431,801.577
10a3b1c7db6653fd632b1381c9201431,801.577
10a3b1c7db6653fd632b1381c9201431,801.577
ddce6def29a381c1bf078b635f68290a,801.577
ddce6def29a381c1bf078b635f68290a,801.577
ddce6def29a381c1bf078b635f68290a,801.577
ddce6def29a381c1bf078b635f68290a,801.577
bdec3995df0908d9c5dbc3e71e9ce542,801.577
bdec3995df0908d9c5dbc3e71e9ce542,801.577
bdec3995df0908d9c5dbc3e71e9ce542,801.577
bdec3995df0908d9c5dbc3e71e9ce542,801.577
c3b02c0653947e53cc7f35485a9e9a9a,801.577
c3b02c0653947e53cc7f35485a9e9a9a,801.577
c3b02c0653947e53cc7f35485a9e9a9a,801.577
c3b02c0653947e53cc7f35485a9e9a9a,801.577
62bfbca8f37a054c8dc52f6eb1108ac2,2873.293
62bfbca8f37a054c8dc52f6eb1108ac2,2873.293
62bfbca8f37a054c8dc52f6eb1108ac2,2873.293
62bfbca8f37a054c8dc52f6eb1108ac2,2873.293
cc1786b40a89ca5fd88ce2fe7a26951a,2873.293
cc1786b40a89ca5fd88ce2fe7a26951a,2873.293
cc1786b40a89ca5fd88ce2fe7a26951a,2873.293
cc1786b40a89ca5fd88ce2fe7a26951a,2873.293
5af9c4203eb41fec68b9f4b58e0a4998,2873.293
5af9c4203eb41fec68b9f4b58e0a4998,2873.293
5af9c4203eb41fec68b9f4b58e0a4998,2873.293
5af9c4203eb41fec68b9f4b58e0a4998,2873.293
557d263abc0ebdc0874a3104de637121,2873.293
557d263abc0ebdc0874a3104de637121,2873.293
557d263abc0ebdc0874a3104de637121,2873.293
557d263abc0ebdc0874a3104de637121,2873.293
095868cb348629976f8c05c281e8abc2,2873.293
095868cb348629976f8c05c281e8abc2,2873.293
095868cb348629976f8c05c281e8abc2,2873.293
095868cb348629976f8c05c281e8abc2,2873.293
43ac5065ad5dfcfa71e7fe388480a053,2873.293
43ac5065ad5dfcfa71e7fe388480a053,2873.293
43ac5065ad5dfcfa71e7fe388480a053,2873.293
43ac5065ad5dfcfa71e7fe388480a053,2873.293
70fcf67b72e3a882a2da64fae48d5b86,3147.384
f87fa14ce801b37a47a1645b3adb903a,3147.384
f72663bdba71c0194041016813a579d6,3147.384
4a2b350e2f39ecf0d8fe080a51455f1a,1572.834
4a2b350e2f39ecf0d8fe080a51455f1a,1572.834
4a2b350e2f39ecf0d8fe080a51455f1a,1572.834
4a2b350e2f39ecf0d8fe080a51455f1a,1572.834
b1bf77c27895df1fbc4d44a73f847bb1,1572.834
b1bf77c27895df1fbc4d44a73f847bb1,1572.834
b1bf77c27895df1fbc4d44a73f847bb1,1572.834
b1bf77c27895df1fbc4d44a73f847bb1,1572.834
ff5275ec883d9cb2e2abfddb27eecc5d,1572.834
ff5275ec883d9cb2e2abfddb27eecc5d,1572.834
ff5275ec883d9cb2e2abfddb27eecc5d,1572.834
ff5275ec883d9cb2e2abfddb27eecc5d,1572.834
64a9e79d2c817d71f030cc9be0719d03,1572.834
64a9e79d2c817d71f030cc9be0719d03,1572.834
64a9e79d2c817d71f030cc9be0719d03,1572.834
64a9e79d2c817d71f030cc9be0719d03,1572.834
8d22c23c1e0c99ec6ed3deda87160e54,1343.801
949427ec1f452d8acd32a5c3311433bc,1343.801
aa04069becf0c2d91993837c69ffd6f5,1343.801
a23fdb8bacd1654564ce582d769a0916,2770.824
783891565e66260a4032cea80224eb8f,2770.824
c47e54642c0129d057ba322a11fcf7c3,2770.824
b9f87608ad65b8dbbf3c856be422c72d,4741.353
ec4e31fead3c8e80ad255aaa6ea75c2c,4741.353
333c35ca7e45cccdc2cb0d11bf681b54,4741.353
4d05d27b85a4f2d616320d1f8d5310fb,3427.283
89217caf06d4bb7ebfbf3238688e9dcd,3427.283
2aadf8a4783cee8b2184b333df30965d,1959.463
80511b018a0aebfffcc210d4f7d54d19,1959.463
eeb8b55a1b3478bbad269ab2fa30ba5c,1959.463
bd515ec9aca5a18088d18469ce1fc700,1053.716
796dbb1e70b5d94beff0320b8c6855d6,1053.716
d2d11484a616ea94b42084f479dfbc47,1053.716
6fa616bda5fddc05ca0f7a293a921265,2117.931
6a203951f59f86a8c16a10b426a023a7,2117.931
d91bbeb898f7d7d5f45f657e9ba5b434,2117.931
1072da6d7206a258e296f4ffe5634912,3009.898
c6d44c98bea0786d89278d5c837533c0,3009.898
8a2247a4f7ddc6af2d0760ec2795f90d,3009.898
0dfb3c2716747339ef76e409716e3fa7,1972.971
d1c2437a234df7dc53e57d25358bf46e,1972.971
0324154f3f1750902bc659743e501f7d,1972.971
f35ff92e331d3c7aad6ffd271adf58a7,3233.192
28ccc409ff38ec1b5bf9a4b09b18ff48,3233.192
d605f3aed025c13db2264053cbe9fd99,3233.192
2405756f234f52178f2f7629e75e65e2,1827.225
2405756f234f52178f2f7629e75e65e2,1827.225
2405756f234f52178f2f7629e75e65e2,1827.225
2405756f234f52178f2f7629e75e65e2,1827.225
f9b57555ccb9b87f1f1f5f93ffa543be,1827.225
f9b57555ccb9b87f1f1f5f93ffa543be,1827.225
f9b57555ccb9b87f1f1f5f93ffa543be,1827.225
f9b57555ccb9b87f1f1f5f93ffa543be,1827.225
8cae65c6b7912c8697ddead1b3128651,1827.225
8cae65c6b7912c8697ddead1b3128651,1827.225
8cae65c6b7912c8697ddead1b3128651,1827.225
8cae65c6b7912c8697ddead1b3128651,1827.225
d8fa449a2e1a00e07f90595c7922728f,1827.225
d8fa449a2e1a00e07f90595c7922728f,1827.225
d8fa449a2e1a00e07f90595c7922728f,1827.225
d8fa449a2e1a00e07f90595c7922728f,1827.225
05021ab781a62b4b5e0abc4b42a0b3e5,2644.5150000000003
c8ac9be567821d09d3f39b0368c9aa81,2644.5150000000003
d326f07545b68be669bd1f0183d826fd,2644.5150000000003
8e4a3f6dbee6e1175421951d3ed255f2,1496.868
f1eea7f4939be2d138bf10a64cecf352,1496.868
131be992a64c55d93c768f3ae3a088b2,1496.868
56d659ee10fd0ef5acb716263644f2b6,3813.877
b450ec64d9a38d8a3753637a9894a670,3813.877
0bdee52baef2e65dcb1e07929a3afd7e,3813.877
086f210d9e745d4aadfaf3febeedf596,0.0
b6f86c9393e2a55f4e993ec01dc1d4ae,0.0
2aaa39e8c7f22fbb678026f18ef1e726,0.0
a8f786f3907924eb63150141b4f4d375,2096.852
360194b796e6bf2f1a03478cc89ed176,2096.852
1e6b1ddd343e42467c35564bc0ff7b4b,2096.852
3eb2ce4a0750f4fbf3ca41163d031d09,2614.08
9b7fafea0c9a05e5e3829e36533eb00f,2614.08
e9f9c879c69144846a8d609edbc41e07,2614.08
84a909b127188c5e95c9c64ab12f7a79,1175.058
14924fa57630d929097f7f1d8ed1d0b1,1175.058
3ad63d2b5bfe15e8b08a43a7daa01b8c,1175.058
c66eeb2df146452bd9117da6ffcb2eb6,1592.048
c66eeb2df146452bd9117da6ffcb2eb6,1592.048
c66eeb2df146452bd9117da6ffcb2eb6,1592.048
c66eeb2df146452bd9117da6ffcb2eb6,1592.048
a8bd04607769d6898c7a81934dd5411b,1592.048
a8bd04607769d6898c7a81934dd5411b,1592.048
a8bd04607769d6898c7a81934dd5411b,1592.048
a8bd04607769d6898c7a81934dd5411b,1592.048
0635b0aae432579bc6d935d7f740e064,1592.048
0635b0aae432579bc6d935d7f740e064,1592.048
0635b0aae432579bc6d935d7f740e064,1592.048
0635b0aae432579bc6d935d7f740e064,1592.048
288ec6eb4542be1d490a7df035d8ab6b,1592.048
288ec6eb4542be1d490a7df035d8ab6b,1592.048
288ec6eb4542be1d490a7df035d8ab6b,1592.048
288ec6eb4542be1d490a7df035d8ab6b,1592.048
97d917c2b4ee984400dcc3033821479c,1592.048
97d917c2b4ee984400dcc3033821479c,1592.048
97d917c2b4ee984400dcc3033821479c,1592.048
97d917c2b4ee984400dcc3033821479c,1592.048
2e28a07167b8f0bc7453ee057e39053c,1592.048
2e28a07167b8f0bc7453ee057e39053c,1592.048
2e28a07167b8f0bc7453ee057e39053c,1592.048
2e28a07167b8f0bc7453ee057e39053c,1592.048
effe833156c98e459b1713eec82efad5,2065.39
