signature_index,tdc1
dfa88f5ad13d62e580e592680f149a8e,3878.481
8564dc5c091e1e0a80c840690262fa4f,4180.481
b73e66a4fb85baadcf36b567e471305a,1610.003
9d9a0abac8b118133fee26654b6babe5,2717.674
