signature_index,tdc1
3402205a7e4889f1b8ca6029b54e67da,12175.486
920e7e3eb8fc1c68b8be8bfec0de12c5,11999.517
1fa1919a294f5dd7bcc4d6d00553494c,11571.714
9cd12e1744a5f4ce15c9058638aa7332,9560.511
87a754d2ebde4eff20aa619680fbd975,15620.117
6e2cc0c60501e2b1680fdfe5d8d6dfec,13356.393
809b73e77343cda7ebe8907d93bba7dc,58534.289
92c57473687d34eafc60e188b846ff26,13959.766
f923344b8c91e594e9b30b032a01e914,13941.507
7c715325b385ea1e6ee89382aa99984c,17031.957
0bde71588f88a7d11fb4fa26605e3192,18651.522
62804fcff4d779d79fc717774155d916,8701.859
d91d64a0955dc04494132cb1adab206d,9342.113
30a012283ce9f4453cdb4d81e42376fc,13660.593
fc48faf8629f7cdb2f64bd0683db8756,12764.872
6e20da9054c9f478960c09fa5d4ca6a7,12572.44
f9f1adfc8ca2915f00fee90fab6ac82e,12302.813
0cf53da155d1ff72c09803ad60a2ead3,11169.46
7c0c5b5926f0ef6242fb4081941298fd,11994.627
45f0980d0e50c9c052f9c09e1a6a179b,13962.285
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
d72a7c5414bb78ed52e10650ad07a761,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
f664a50c16284529be66eaad87c58dfd,16343.075
694428b6ce236edee229a59f6be12473,15368.527
694428b6ce236edee229a59f6be12473,15368.527
694428b6ce236edee229a59f6be12473,15368.527
694428b6ce236edee229a59f6be12473,15368.527
694428b6ce236edee229a59f6be12473,15368.527
694428b6ce236edee229a59f6be12473,15368.527
694428b6ce236edee229a59f6be12473,15368.527
694428b6ce236edee229a59f6be12473,15368.527
694428b6ce236edee229a59f6be12473,15368.527
694428b6ce236edee229a59f6be12473,15368.527
694428b6ce236edee229a59f6be12473,15368.527
694428b6ce236edee229a59f6be12473,15368.527
694428b6ce236edee229a59f6be12473,15368.527
694428b6ce236edee229a59f6be12473,15368.527
694428b6ce236edee229a59f6be12473,15368.527
694428b6ce236edee229a59f6be12473,15368.527
694428b6ce236edee229a59f6be12473,15368.527
694428b6ce236edee229a59f6be12473,15368.527
694428b6ce236edee229a59f6be12473,15368.527
694428b6ce236edee229a59f6be12473,15368.527
694428b6ce236edee229a59f6be12473,15368.527
694428b6ce236edee229a59f6be12473,15368.527
694428b6ce236edee229a59f6be12473,15368.527
694428b6ce236edee229a59f6be12473,15368.527
694428b6ce236edee229a59f6be12473,15368.527
694428b6ce236edee229a59f6be12473,15368.527
