signature_index,tdc1
078fe21d4becc6673155344aca3153a3,5986.902
cc6fafe1fc8482b04b3db03554c61dbe,5187.565
38817eac558e9181451e8bf840c9acfb,5770.701
cdc98efc2ca4bcfedc3e192540e4a013,9792.171
04eccfb809b4b20a29f01b7c5e8532cc,10888.951
86385b5f2611c5e021f71b1162ec5536,8934.226
15303eb9951bdd1da71869cd8f20e1f6,8972.537
19b39c33391b1045f14dfbfd719c870e,3643.103
d0fed4d8a69c5171e70515407453e7f7,9672.712
25b0e05d9586ac2d3436dcd4b3e63063,8640.642
cac3db28ea03f698f722e377fb90a30f,7263.457
9f135a6a71e19524b293f8e6f7a1a882,7199.399
1c8e38665fe63b48d5ed14305e3461c1,7172.691
9f64715cb5c2e8847200f8d979e98a5f,3693.092
b7bfdf89e489c7e9f6e1a9795ced7516,9906.932
c320a472ed4fdb7983f6614d306d2d49,4660.902
125018732ace54d099fef3f23d846a0e,5313.836
478334adaa434cdcd700f32e19eca7ba,11657.583
42960be727870894ab3f0bfa19d099e8,12828.084
3e0a7cc612b72f0a374e874e7c2b2563,5401.329
57701306e5299a9bcad8d10166fbff75,6166.709
6c1dfe2842d250c9bd7b2a53d585d930,4333.387
71c05a35e54ca78f5f5c9d4449e138c5,4328.895
ca63e4edf3e53756f4b4aed7542f7cca,4003.959
6d35f40e78b4c2e7f3bf269813783e0d,39134.164
9517bef121c5842ccc02714d413d5291,11338.542
0737f3b9356f9ff1c08e237b770c58a3,10279.539
6baa4c15015142974555d3b4d7bc2f1c,13795.899
19dd4d5268281d859bfd7cfbfc2fb455,10125.65
64e221d3204901e5d9e6571fff2c4666,9076.889
8e8ab19ecb4ace1d4ff0337370ec311e,11439.635
14b4a99064ee011288ca2f8c03ce9fdf,13011.008
df592ef4635e84f3dca4affa376c5cf9,4629.634
a4bd62633f35771acc90c00c0ae2832b,4189.041
bb4b6fa96cff34ce42365a348e6441ca,13114.297
0f04017afdd52de213fef90051b95941,12977.958
9ea590ce474f35d625beacda099813cf,14411.603
d6d42d1e50331c0e2f0d65a160a67b3f,10934.867
d22e08bdd60ac478abb972904eb51efe,10984.506
f79d74fe6541016740a8677cfa8e693c,9378.883
e24016b95406b39345abced629935080,16938.845
9be3573793bacbbee2482042a6f15e7d,6326.615
33fd8c65c1cc37e4d09b6a378a2c2963,8526.869
fcfe84211bcb75b7d79a4813c9185335,8514.987
9db485c8d7b0a8ef238daeebb72c5438,8250.31
87e4c56b3357c099c03721db2c11c25f,13050.32
431418c1d9ffd5274ebc2a69e3efbf29,13830.926
f3648d7d13995dd33eec7323306b02d6,3876.974
9514d9455cc47bea5fe99bb4b5fe4aff,5629.815
ef1d715b05c1b6b5954b95e1f971030e,8899.694
acbb9fb276f3ffe02d4e010f1f977b1d,11177.172
bd45fb4f01ad9608513998dcbadc30f9,3878.481
9749f44af28fec0f6282bb1975a3f06a,4180.481
7ed61071879d5bbc93f202ad167ced20,13349.011
aad20e4a6c2851637d882a2a8d3d1fdd,21190.46
5fc9706b64a62be2f81f3a14fd1d18df,1044.083
fb4d363b2818cfd29f8d84ee09bec004,1083.4
30cdc18528ac347b3fd5ad2f13a4ecb2,1544.358
360d1122a144f2839b965be360a11d49,30180.957
79dc658bedb510b1796f8ace723fe441,9354.683
89faa797cb7bcb9ebb96a85a8ebb6914,9759.811
957eb10643f58c8e8aa9b3dfc5ab4f22,7791.579
4a1b7bbcef2169d9c1d2009f1abb757c,9496.092
33a7d429c4773dbfb0ed17f5ddf29647,5563.791
2a59cd0cfd15b6792eae2b32f4d8d150,5743.899
90f6fb8f6f6007b04010b28eb3aa8631,6948.567
825c24cad94b851019822a2e1785bf23,4631.485
