GVKEY,TICKER,TOTAL_SEC,OTHCOMP,NONEQ_INCENT,CASH_FEES,STOCK_AWARDS,OPTION_AWARDS,SPCODE,CUSIP,CONAME,YEAR,YEAR_y,total_director_comp,total_OTHCOMP,total_NONEQ_INCENT,total_CASH_FEES,total_STOCK_AWARDS,total_OPTION_AWARDS,MKVALT,size_category,signature_index
7171,MCK,300.87,0.0,0.0,129.0,150.049,0.0,SP,58155Q10,MCKESSON CORP,2012,2010,2314.008,93.041,0.0,937.5,1200.504,0.0,24506.92,Medium,2331b4a5131bd9643c7fa6f396bffa27
7171,MCK,309.836,2.5,0.0,137.261,150.013,0.0,SP,58155Q10,MCKESSON CORP,2013,2010,2314.008,93.041,0.0,937.5,1200.504,0.0,40787.67,Medium,bf47624e0a2eee93d5b71adf080bac3b
7171,MCK,55.495,0.0,0.0,55.495,0.0,0.0,SP,58155Q10,MCKESSON CORP,2014,2010,2314.008,93.041,0.0,937.5,1200.504,0.0,52478.4,Medium,fc7250aa2b593805287e0fad045ea5a4
7171,MCK,298.167,16.548,0.0,101.5,180.119,0.0,SP,58155Q10,MCKESSON CORP,2015,2010,2314.008,93.041,0.0,937.5,1200.504,0.0,35381.25,Medium,56b3d82f6592ace074af8c63ee1d879a
7171,MCK,42.152,0.0,0.0,42.152,0.0,0.0,SP,58155Q10,MCKESSON CORP,2016,2010,2314.008,93.041,0.0,937.5,1200.504,0.0,31282.86,Medium,6d227aaa7681900701d0a205ab6935b2
7171,MCK,290.157,0.0,0.0,110.0,180.157,0.0,SP,58155Q10,MCKESSON CORP,2017,2010,2314.008,93.041,0.0,937.5,1200.504,0.0,28455.74,Medium,2840a0f2b75973ab5c82592a91ef2bbf
7171,MCK,294.523,0.0,0.0,114.5,180.023,0.0,SP,58155Q10,MCKESSON CORP,2018,2010,2314.008,93.041,0.0,937.5,1200.504,0.0,22241.4,Medium,4b1bc52acad77d5a17fe47fa41fc8c6a
7228,MDT,194.461,0.0,0.0,95.0,80.008,19.453,SP,G5960L10,MEDTRONIC PLC,2010,2010,1913.6100000000001,0.0,0.0,919.0,800.0799999999999,194.53,44679.2635,Medium,6a335afdd4672e77698e415e454de889
7228,MDT,261.799,0.0,0.0,121.796,140.003,0.0,SP,G5960L10,MEDTRONIC PLC,2011,2010,1913.6100000000001,0.0,0.0,919.0,800.0799999999999,194.53,39620.849,Medium,c78bd60f0069ec25051eb49cc2fdd6ed
7228,MDT,235.005,0.0,0.0,95.0,140.005,0.0,SP,G5960L10,MEDTRONIC PLC,2012,2010,1913.6100000000001,0.0,0.0,919.0,800.0799999999999,194.53,47427.5335,Medium,e084abd23f83f3835331d3bae2a96f01
7228,MDT,235.012,0.0,0.0,95.0,140.012,0.0,SP,G5960L10,MEDTRONIC PLC,2013,2010,1913.6100000000001,0.0,0.0,919.0,800.0799999999999,194.53,58761.1212,Medium,17330a9c8fb3bf30b762f67c30352327
7228,MDT,185.206,0.0,0.0,155.206,30.0,0.0,SP,G5960L10,MEDTRONIC PLC,2014,2010,1913.6100000000001,0.0,0.0,919.0,800.0799999999999,194.53,105841.6936,Medium,c6ea15f65d0c8f964909cc8d991f8a81
7228,MDT,232.906,0.0,0.0,190.0,42.906,0.0,SP,G5960L10,MEDTRONIC PLC,2015,2010,1913.6100000000001,0.0,0.0,919.0,800.0799999999999,194.53,110732.2747,Medium,1761b9dc9ed5dfb4766c134d465729f7
7228,MDT,365.046,0.0,0.0,190.0,175.046,0.0,SP,G5960L10,MEDTRONIC PLC,2016,2010,1913.6100000000001,0.0,0.0,919.0,800.0799999999999,194.53,113785.5233,Medium,cddeeecbe84831df52cb10560cded933
7228,MDT,373.267,0.0,0.0,198.25,175.017,0.0,SP,G5960L10,MEDTRONIC PLC,2017,2010,1913.6100000000001,0.0,0.0,919.0,800.0799999999999,194.53,108513.4883,Medium,e3d92a360d00a674322976cd3614441d
7228,MDT,375.004,0.0,0.0,200.0,175.004,0.0,SP,G5960L10,MEDTRONIC PLC,2018,2010,1913.6100000000001,0.0,0.0,919.0,800.0799999999999,194.53,119067.3894,Medium,74a0ecf6115b40c024fd2d6141196d92
7241,CVS,265.127,5.127,0.0,65.025,194.975,0.0,SP,12665010,CVS HEALTH CORP,2010,2010,2933.94,13.94,0.0,730.075,2189.925,0.0,47391.51,Medium,beff727f991abd8f44b496c1b9b23f9b
7241,CVS,265.475,5.475,0.0,65.027,194.973,0.0,SP,12665010,CVS HEALTH CORP,2011,2010,2933.94,13.94,0.0,730.075,2189.925,0.0,52932.44,Medium,af81d22fdbb3ce5e4ad17a15fbdc9b43
7241,CVS,265.935,5.935,0.0,65.087,194.913,0.0,SP,12665010,CVS HEALTH CORP,2012,2010,2933.94,13.94,0.0,730.075,2189.925,0.0,59518.85,Medium,59561a13daf263d6a9c0f6db2d49107d
7241,CVS,173.333,0.0,0.0,43.378,129.955,0.0,SP,12665010,CVS HEALTH CORP,2013,2010,2933.94,13.94,0.0,730.075,2189.925,0.0,84452.6,Medium,74f33868d7bafd3a54db61587b35fee4
7241,CVS,299.531,0.0,0.0,115.785,183.746,0.0,SP,12665010,CVS HEALTH CORP,2014,2010,2933.94,13.94,0.0,730.075,2189.925,0.0,109793.4,Medium,4b313d4dc3b45a8e040ad9119ea5112d
7241,CVS,280.0,0.0,0.0,70.103,209.897,0.0,SP,12665010,CVS HEALTH CORP,2015,2010,2933.94,13.94,0.0,730.075,2189.925,0.0,107644.77,Medium,cc4495178a76eeb895fb32441082705f
7241,CVS,280.2,0.2,0.0,70.075,209.925,0.0,SP,12665010,CVS HEALTH CORP,2016,2010,2933.94,13.94,0.0,730.075,2189.925,0.0,83723.51,Medium,8b3f26c9882259a1aac98b18f40f117d
7241,CVS,280.0,0.0,0.0,70.087,209.913,0.0,SP,12665010,CVS HEALTH CORP,2017,2010,2933.94,13.94,0.0,730.075,2189.925,0.0,73515.0,Medium,183d0030b0fa814e5e0b30f8613e5a52
7241,CVS,280.0,0.0,0.0,70.083,209.917,0.0,SP,12665010,CVS HEALTH CORP,2018,2010,2933.94,13.94,0.0,730.075,2189.925,0.0,84848.4,Medium,49e4d555ad353b6e4e55f58234abcc80
7241,CVS,325.0,0.0,0.0,81.373,243.627,0.0,SP,12665010,CVS HEALTH CORP,2019,2010,2933.94,13.94,0.0,730.075,2189.925,0.0,96725.58,Medium,82e8b66a05618fcf3f83de75309d8dc1
7257,MRK,208.3,85.0,0.0,88.0,0.0,35.3,SP,58933Y10,MERCK & CO,2010,2010,3259.442,1157.225,0.0,1537.417,0.0,564.8,111079.1363,Medium,f144a5d30f95b8aad19e7b61a89837ff
7257,MRK,275.0,175.0,0.0,100.0,0.0,0.0,SP,58933Y10,MERCK & CO,2011,2010,3259.442,1157.225,0.0,1537.417,0.0,564.8,114639.5926,Medium,c639bed80dd3aecd662f2026a9f12e86
7257,MRK,260.0,150.0,0.0,110.0,0.0,0.0,SP,58933Y10,MERCK & CO,2012,2010,3259.442,1157.225,0.0,1537.417,0.0,564.8,123910.4369,Medium,80e0e51ca5cd13486580149d93590c3b
7257,MRK,290.0,175.0,0.0,115.0,0.0,0.0,SP,58933Y10,MERCK & CO,2013,2010,3259.442,1157.225,0.0,1537.417,0.0,564.8,146522.7264,Medium,5ffd8f4a2b8f45d17dc399675c57164c
7257,MRK,270.0,155.0,0.0,115.0,0.0,0.0,SP,58933Y10,MERCK & CO,2014,2010,3259.442,1157.225,0.0,1537.417,0.0,564.8,161177.9706,Medium,d85c4f05ffa684a8ac1abc97f54b26e1
7257,MRK,265.0,150.0,0.0,115.0,0.0,0.0,SP,58933Y10,MERCK & CO,2015,2010,3259.442,1157.225,0.0,1537.417,0.0,564.8,146899.2338,Medium,1e0a9e236df4e85d6b1f7435a1527ecb
7257,MRK,305.0,175.0,0.0,130.0,0.0,0.0,SP,58933Y10,MERCK & CO,2016,2010,3259.442,1157.225,0.0,1537.417,0.0,564.8,161817.794,Medium,ea07ba9307d8d31525c77dab9344dbbc
7257,MRK,330.0,200.0,0.0,130.0,0.0,0.0,SP,58933Y10,MERCK & CO,2017,2010,3259.442,1157.225,0.0,1537.417,0.0,564.8,151738.3572,Medium,e69e961abbdc324130abdb6f6ca73011
7257,MRK,320.0,185.0,0.0,135.0,0.0,0.0,SP,58933Y10,MERCK & CO,2018,2010,3259.442,1157.225,0.0,1537.417,0.0,564.8,198097.5096,Medium,09fbe2feeb0ee63a5ee76ef9c5a75e11
7257,MRK,345.0,210.0,0.0,135.0,0.0,0.0,SP,58933Y10,MERCK & CO,2019,2010,3259.442,1157.225,0.0,1537.417,0.0,564.8,230923.5962,Large,d84c8abe67f07c700bf5618009b3053e
7343,MU,271.668,0.0,0.0,46.667,225.001,0.0,SP,59511210,MICRON TECHNOLOGY INC,2010,2010,1684.113,5.75,0.0,328.35699999999997,1350.006,0.0,6422.9783,Small,ce783d6f7dca8689b294f241f11243f0
7343,MU,297.243,0.0,0.0,72.245,224.998,0.0,SP,59511210,MICRON TECHNOLOGY INC,2011,2010,1684.113,5.75,0.0,328.35699999999997,1350.006,0.0,5817.213,Small,515f100d1e792746a1c51f524ca9706f
7343,MU,319.579,0.0,0.0,79.583,239.996,0.0,SP,59511210,MICRON TECHNOLOGY INC,2012,2010,1684.113,5.75,0.0,328.35699999999997,1350.006,0.0,6319.917,Small,8e2b88cdf9656e7a41450c6ff49bd4a3
7343,MU,319.997,0.0,0.0,80.0,239.997,0.0,SP,59511210,MICRON TECHNOLOGY INC,2013,2010,1684.113,5.75,0.0,328.35699999999997,1350.006,0.0,14172.508,Medium,34c63cc7bd5a7cf06637a5544c63d086
7343,MU,338.198,0.0,0.0,98.333,239.865,0.0,SP,59511210,MICRON TECHNOLOGY INC,2014,2010,1684.113,5.75,0.0,328.35699999999997,1350.006,0.0,34979.8,Medium,f3b3e8508447044e798944d92e8a6bbf
7343,MU,350.019,0.0,0.0,100.0,250.019,0.0,SP,59511210,MICRON TECHNOLOGY INC,2015,2010,1684.113,5.75,0.0,328.35699999999997,1350.006,0.0,17049.99,Medium,d30fa2a043d2960e4eb516900449d201
7343,MU,350.011,0.0,0.0,100.0,250.011,0.0,SP,59511210,MICRON TECHNOLOGY INC,2016,2010,1684.113,5.75,0.0,328.35699999999997,1350.006,0.0,17149.6,Medium,72f1c18b93c66dda0b0965ae6d10b740
7343,MU,350.008,0.0,0.0,100.0,250.008,0.0,SP,59511210,MICRON TECHNOLOGY INC,2017,2010,1684.113,5.75,0.0,328.35699999999997,1350.006,0.0,35550.64,Medium,b780e7e2d677f9db61f78013d80553fc
7343,MU,373.214,0.0,0.0,123.231,249.983,0.0,SP,59511210,MICRON TECHNOLOGY INC,2018,2010,1684.113,5.75,0.0,328.35699999999997,1350.006,0.0,60975.72,Medium,0c88aa1e77966a2cb12dcf78edbb259d
7343,MU,375.018,0.0,0.0,125.0,250.018,0.0,SP,59511210,MICRON TECHNOLOGY INC,2019,2010,1684.113,5.75,0.0,328.35699999999997,1350.006,0.0,50068.62,Medium,06ae9f20b6a3383b06013c9e1b4257d5
7366,ETR,183.999,9.45,0.0,69.331,105.218,0.0,SP,29364G10,ENTERGY CORP,2010,2010,2335.125,314.376,0.0,879.6410000000001,1141.108,0.0,12660.5792,Medium,05cbca14f2aa9f581af8512480059737
7366,ETR,208.751,38.874,0.0,74.119,95.758,0.0,SP,29364G10,ENTERGY CORP,2011,2010,2335.125,314.376,0.0,879.6410000000001,1141.108,0.0,12882.8058,Medium,f0529de2b4551b6467a6847fbe1f4b7d
7366,ETR,194.699,15.266,0.0,85.587,93.846,0.0,SP,29364G10,ENTERGY CORP,2012,2010,2335.125,314.376,0.0,879.6410000000001,1141.108,0.0,11335.26,Medium,abd12700e9aa44799fb449f213fc9ac5
7366,ETR,223.087,20.498,0.0,97.5,105.089,0.0,SP,29364G10,ENTERGY CORP,2013,2010,2335.125,314.376,0.0,879.6410000000001,1141.108,0.0,11285.5332,Medium,420fc1408c87046e57ae78f64c8de001
7366,ETR,224.259,23.792,0.0,95.25,105.217,0.0,SP,29364G10,ENTERGY CORP,2014,2010,2335.125,314.376,0.0,879.6410000000001,1141.108,0.0,15680.0027,Medium,68d47c614fa428bd370106eef12ac5a9
7366,ETR,236.575,26.933,0.0,97.0,112.642,0.0,SP,29364G10,ENTERGY CORP,2015,2010,2335.125,314.376,0.0,879.6410000000001,1141.108,0.0,12194.672,Medium,71292b37640e4e1c5cdb79eb839f5425
7366,ETR,267.992,32.854,0.0,95.0,140.138,0.0,SP,29364G10,ENTERGY CORP,2016,2010,2335.125,314.376,0.0,879.6410000000001,1141.108,0.0,13160.6811,Medium,d82a78e63bfb8946f209a4425f4b48bf
7366,ETR,274.991,34.868,0.0,97.5,142.623,0.0,SP,29364G10,ENTERGY CORP,2017,2010,2335.125,314.376,0.0,879.6410000000001,1141.108,0.0,14692.36,Medium,51bffd7fc4e45ba2bdab9ee6fb4a707b
7366,ETR,178.176,32.893,0.0,43.055,102.228,0.0,SP,29364G10,ENTERGY CORP,2018,2010,2335.125,314.376,0.0,879.6410000000001,1141.108,0.0,16272.0499,Medium,8d1ca9ee830419f698d2bafbb7882d89
7366,ETR,291.847,11.579,0.0,125.0,155.268,0.0,SP,29364G10,ENTERGY CORP,2019,2010,2335.125,314.376,0.0,879.6410000000001,1141.108,0.0,23858.0502,Medium,1946da0a04e12927cf8ff90be2e1c0e4
7435,MMM,240.995,0.995,0.0,120.0,120.0,0.0,SP,88579Y10,3M CO,2010,2010,2118.884,33.884,0.0,1005.0,1080.0,0.0,61443.7014,Medium,368ecc7c027f67e4c182156f8f27af06
7435,MMM,300.0,10.0,0.0,160.0,130.0,0.0,SP,88579Y10,3M CO,2011,2010,2118.884,33.884,0.0,1005.0,1080.0,0.0,56799.8981,Medium,d20dbb54be936a7090253eb7112e3a9d
7435,MMM,296.64,10.0,0.0,156.64,130.0,0.0,SP,88579Y10,3M CO,2012,2010,2118.884,33.884,0.0,1005.0,1080.0,0.0,63796.4922,Medium,dc0aced685ea41586bcaa5877e567029
7435,MMM,290.0,10.0,0.0,140.0,140.0,0.0,SP,88579Y10,3M CO,2013,2010,2118.884,33.884,0.0,1005.0,1080.0,0.0,93027.264,Medium,c57e5269a0e21d9b9c17857758c8b17b
7435,MMM,287.042,0.16,0.0,136.882,150.0,0.0,SP,88579Y10,3M CO,2014,2010,2118.884,33.884,0.0,1005.0,1080.0,0.0,104365.3832,Medium,5e3a9f150862ffd964c805ac231186d2
7435,MMM,300.0,5.0,0.0,135.0,160.0,0.0,SP,88579Y10,3M CO,2015,2010,2118.884,33.884,0.0,1005.0,1080.0,0.0,91789.4712,Medium,e17eb3d924fc53f177ace5af188e3035
7435,MMM,302.514,5.0,0.0,137.514,160.0,0.0,SP,88579Y10,3M CO,2016,2010,2118.884,33.884,0.0,1005.0,1080.0,0.0,106557.3618,Medium,3b89faf037cbeab0c7999e95de00f630
7435,MMM,300.0,5.0,0.0,130.0,165.0,0.0,SP,88579Y10,3M CO,2017,2010,2118.884,33.884,0.0,1005.0,1080.0,0.0,140017.8471,Medium,2c8e90a8f1a9aa71a01c4429c0b9542f
7435,MMM,107.459,0.0,0.0,47.843,59.616,0.0,SP,88579Y10,3M CO,2018,2010,2118.884,33.884,0.0,1005.0,1080.0,0.0,109860.6005,Medium,6324739c374a1afb2c681724d4d36578
7435,MMM,357.553,0.27,0.0,187.283,170.0,0.0,SP,88579Y10,3M CO,2019,2010,2118.884,33.884,0.0,1005.0,1080.0,0.0,101474.1377,Medium,93ecb0f3fdea60afde10e9a4519c463d
7585,MSI,225.006,0.0,0.0,68.25,156.756,0.0,SP,62007630,MOTOROLA SOLUTIONS INC,2010,2010,2453.566,70.725,0.0,730.25,1652.295,0.0,21351.687,Medium,a640a1be127e2e405a4eebbeed665777
7585,MSI,0.0,0.0,0.0,0.0,0.0,0.0,SP,62007630,MOTOROLA SOLUTIONS INC,2011,2010,2453.566,70.725,0.0,730.25,1652.295,0.0,14757.252,Medium,1260e99c1c38053987e1260402d55435
7585,MSI,26.279,0.0,0.0,0.0,26.279,0.0,SP,62007630,MOTOROLA SOLUTIONS INC,2012,2010,2453.566,70.725,0.0,730.25,1652.295,0.0,15373.248,Medium,f977e6a3e02372ff916afe1c3fd19436
7585,MSI,255.032,0.0,0.0,115.0,140.032,0.0,SP,62007630,MOTOROLA SOLUTIONS INC,2013,2010,2453.566,70.725,0.0,730.25,1652.295,0.0,17178.75,Medium,e24b63f35e0b3dd54cd01bcf42604a9f
7585,MSI,260.038,5.0,0.0,115.0,140.038,0.0,SP,62007630,MOTOROLA SOLUTIONS INC,2014,2010,2453.566,70.725,0.0,730.25,1652.295,0.0,14744.184,Medium,8e60690867a213a2bf7594b691b9ce6e
7585,MSI,210.019,0.0,0.0,70.0,140.019,0.0,SP,62007630,MOTOROLA SOLUTIONS INC,2015,2010,2453.566,70.725,0.0,730.25,1652.295,0.0,11930.835,Medium,5a26579c9a21dc6ace9e2c1a88ad7313
7585,MSI,245.031,0.0,0.0,105.0,140.031,0.0,SP,62007630,MOTOROLA SOLUTIONS INC,2016,2010,2453.566,70.725,0.0,730.25,1652.295,0.0,13651.983,Medium,81a1b438164d93b55bc17397ae78e3bb
7585,MSI,297.583,0.0,0.0,107.5,190.083,0.0,SP,62007630,MOTOROLA SOLUTIONS INC,2017,2010,2453.566,70.725,0.0,730.25,1652.295,0.0,14562.808,Medium,d505b739adcfe9f38a26fef23405837c
7585,MSI,300.063,0.0,0.0,110.0,190.063,0.0,SP,62007630,MOTOROLA SOLUTIONS INC,2018,2010,2453.566,70.725,0.0,730.25,1652.295,0.0,18809.04,Medium,8e5d66b0711395de76b01e6b3b89c172
7585,MSI,300.066,0.0,0.0,110.0,190.066,0.0,SP,62007630,MOTOROLA SOLUTIONS INC,2019,2010,2453.566,70.725,0.0,730.25,1652.295,0.0,27474.37,Medium,f1aef73c9935df28edf3f00d47aaf979
7637,VTRS,268.489,0.0,0.0,80.625,109.392,78.472,SP,92556V10,VIATRIS INC,2010,2010,2196.038,0.0,0.0,693.126,875.136,627.776,9215.0254,Small,0f93f8e7574ab96937594f93f46660c7
7637,VTRS,274.293,0.0,0.0,82.5,109.366,82.426,SP,92556V10,VIATRIS INC,2011,2010,2196.038,0.0,0.0,693.126,875.136,627.776,9156.5099,Small,8cd22ca9138300728353a78f078e0661
7637,VTRS,286.869,0.0,0.0,90.0,109.368,87.501,SP,92556V10,VIATRIS INC,2012,2010,2196.038,0.0,0.0,693.126,875.136,627.776,10848.3773,Medium,da7fc8dcd54d957393da8991fb50207b
7637,VTRS,289.118,0.0,0.0,89.125,149.989,50.004,SP,92556V10,VIATRIS INC,2013,2010,2196.038,0.0,0.0,693.126,875.136,627.776,16127.6136,Medium,0a37f53012418a0c18f1688cb7ed40c4
7637,VTRS,313.621,0.0,0.0,98.625,165.003,49.993,SP,92556V10,VIATRIS INC,2014,2010,2196.038,0.0,0.0,693.126,875.136,627.776,21151.3205,Medium,04585b19483840086c475b970a7abcfa
7637,VTRS,363.517,21.453,0.0,127.0,165.05,50.014,SP,92556V10,VIATRIS INC,2015,2010,2196.038,0.0,0.0,693.126,875.136,627.776,26527.6612,Medium,2430a6800fe3ce23983a58e5b87f88a7
7637,VTRS,342.062,0.0,0.0,127.0,165.045,50.017,SP,92556V10,VIATRIS INC,2016,2010,2196.038,0.0,0.0,693.126,875.136,627.776,20422.7632,Medium,58c6a272bf6ba28b3014ca5551908342
7637,VTRS,279.553,0.0,0.0,64.5,165.043,50.01,SP,92556V10,VIATRIS INC,2017,2010,2196.038,0.0,0.0,693.126,875.136,627.776,22179.1982,Medium,e99b25be2fc4a69f1e9cc79ddcb617b9
7637,VTRS,365.039,0.0,0.0,150.0,165.027,50.012,SP,92556V10,VIATRIS INC,2018,2010,2196.038,0.0,0.0,693.126,875.136,627.776,14132.8926,Medium,50963f5a4c34578fdb6b36eabc290e5e
7637,VTRS,398.756,0.0,0.0,183.75,165.002,50.004,SP,92556V10,VIATRIS INC,2019,2010,2196.038,0.0,0.0,693.126,875.136,627.776,10374.5949,Medium,1384256218eec7749f448375b071e839
7647,BAC,0.0,0.0,0.0,0.0,0.0,0.0,SP,06050510,BANK OF AMERICA CORP,2010,2010,3693.762,443.762,0.0,1157.0,2093.0,0.0,134535.9677,Medium,13282824c3bfb5f62139d0da537e4c65
7647,BAC,260.0,0.0,0.0,100.0,160.0,0.0,SP,06050510,BANK OF AMERICA CORP,2011,2010,3693.762,443.762,0.0,1157.0,2093.0,0.0,58579.8153,Medium,c7567b3bc13a5d2675ffd3dafc670845
7647,BAC,260.0,0.0,0.0,100.0,160.0,0.0,SP,06050510,BANK OF AMERICA CORP,2012,2010,3693.762,443.762,0.0,1157.0,2093.0,0.0,125135.645,Medium,3c5f6dabf07e98a978f85c9b7e35ab7e
7647,BAC,188.712,0.0,0.0,62.908,125.804,0.0,SP,06050510,BANK OF AMERICA CORP,2013,2010,3693.762,443.762,0.0,1157.0,2093.0,0.0,164914.4506,Medium,2e4babf2434df83c7a5b361e72ea763c
7647,BAC,245.0,5.0,0.0,80.0,160.0,0.0,SP,06050510,BANK OF AMERICA CORP,2014,2010,3693.762,443.762,0.0,1157.0,2093.0,0.0,188140.9364,Medium,8a5c07c961ad8d09697bacbfb2da4f65
7647,BAC,316.904,22.658,0.0,98.082,196.164,0.0,SP,06050510,BANK OF AMERICA CORP,2015,2010,3693.762,443.762,0.0,1157.0,2093.0,0.0,174699.86,Medium,fe9ff04d42e8a70209d818a6e100033d
7647,BAC,305.0,5.0,0.0,100.0,200.0,0.0,SP,06050510,BANK OF AMERICA CORP,2016,2010,3693.762,443.762,0.0,1157.0,2093.0,0.0,222163.0346,Large,ec688351db3045a7464d582cdb56a4b5
7647,BAC,408.752,108.752,0.0,100.0,200.0,0.0,SP,06050510,BANK OF AMERICA CORP,2017,2010,3693.762,443.762,0.0,1157.0,2093.0,0.0,303681.155,Large,fb660f2bac574c2848c1d3986f8a9518
7647,BAC,518.223,168.223,0.0,100.0,250.0,0.0,SP,06050510,BANK OF AMERICA CORP,2018,2010,3693.762,443.762,0.0,1157.0,2093.0,0.0,238251.207,Large,8902971079701f258470a61a2156ed70
7647,BAC,571.979,221.979,0.0,100.0,250.0,0.0,SP,06050510,BANK OF AMERICA CORP,2019,2010,3693.762,443.762,0.0,1157.0,2093.0,0.0,311209.1678,Large,d1d4c9dbde0163593dd77886c3be2cc4
7875,NWL,200.575,0.0,0.0,100.584,99.991,0.0,SP,65122910,NEWELL BRANDS INC,2010,2010,2278.0099999999998,0.0,0.0,1278.1,999.91,0.0,5281.29,Small,9c315f20d59632731ca869455ded56d7
7875,NWL,199.985,0.0,0.0,100.0,99.985,0.0,SP,65122910,NEWELL BRANDS INC,2011,2010,2278.0099999999998,0.0,0.0,1278.1,999.91,0.0,4656.045,Small,a6ecee0c9a6d4bb8ec83ed9a766f3c24
7875,NWL,209.985,0.0,0.0,100.0,109.985,0.0,SP,65122910,NEWELL BRANDS INC,2012,2010,2278.0099999999998,0.0,0.0,1278.1,999.91,0.0,6389.263,Small,44efbe0a877402ff0133f0170b6a86fb
7875,NWL,224.995,0.0,0.0,100.0,124.995,0.0,SP,65122910,NEWELL BRANDS INC,2013,2010,2278.0099999999998,0.0,0.0,1278.1,999.91,0.0,9029.426,Small,fdb39518671e01468fbf21cf10321d7a
7875,NWL,0.0,0.0,0.0,0.0,0.0,0.0,SP,65122910,NEWELL BRANDS INC,2014,2010,2278.0099999999998,0.0,0.0,1278.1,999.91,0.0,10253.828,Medium,7f9ae592a77990f5638490fe97ee2229
7875,NWL,244.968,0.0,0.0,115.0,129.968,0.0,SP,65122910,NEWELL BRANDS INC,2015,2010,2278.0099999999998,0.0,0.0,1278.1,999.91,0.0,11778.176,Medium,4fe817b189520e1545c4c2f0250e6cc4
7875,NWL,52.5,0.0,0.0,52.5,0.0,0.0,SP,65122910,NEWELL BRANDS INC,2016,2010,2278.0099999999998,0.0,0.0,1278.1,999.91,0.0,21543.625,Medium,838fa71e450f7baa922210489e469aa9
7875,NWL,0.0,0.0,0.0,0.0,0.0,0.0,SP,65122910,NEWELL BRANDS INC,2017,2010,2278.0099999999998,0.0,0.0,1278.1,999.91,0.0,14992.68,Medium,ef9cdba8d8e6a78a1bf3fe234fa79781
7875,NWL,259.733,0.0,0.0,90.578,169.155,0.0,SP,65122910,NEWELL BRANDS INC,2018,2010,2278.0099999999998,0.0,0.0,1278.1,999.91,0.0,7859.852,Small,c0e7608a298407e69c090955612a054b
7875,NWL,265.909,5.909,0.0,115.0,145.0,0.0,SP,65122910,NEWELL BRANDS INC,2019,2010,2278.0099999999998,0.0,0.0,1278.1,999.91,0.0,8139.67,Small,67274bfbdc14fce90b16b0fba4fd2eff
7881,NEM,228.0,0.0,0.0,108.0,120.0,0.0,SP,65163910,NEWMONT CORP,2010,2010,3413.886,962.5989999999999,0.0,1251.287,1200.0,0.0,30268.3425,Medium,45570088f984f4c9f2cffc1f667cf560
7881,NEM,268.0,0.0,0.0,148.0,120.0,0.0,SP,65163910,NEWMONT CORP,2011,2010,3413.886,962.5989999999999,0.0,1251.287,1200.0,0.0,29688.5673,Medium,ab4af807270be7db388ccec85482dd99
7881,NEM,280.0,0.0,0.0,150.0,130.0,0.0,SP,65163910,NEWMONT CORP,2012,2010,3413.886,962.5989999999999,0.0,1251.287,1200.0,0.0,23067.8161,Medium,e9d281f9e49a869ba9222ea5930c22e1
7881,NEM,299.0,0.0,0.0,169.0,130.0,0.0,SP,65163910,NEWMONT CORP,2013,2010,3413.886,962.5989999999999,0.0,1251.287,1200.0,0.0,11461.5243,Medium,552a1168e1ba75db1645fe47c21c2633
7881,NEM,302.0,0.0,0.0,162.0,140.0,0.0,SP,65163910,NEWMONT CORP,2014,2010,3413.886,962.5989999999999,0.0,1251.287,1200.0,0.0,9424.863,Small,1d5db9ea80e1fc99e74bcb2674b4bb78
7881,NEM,172.777,0.0,0.0,22.777,150.0,0.0,SP,65163910,NEWMONT CORP,2015,2010,3413.886,962.5989999999999,0.0,1251.287,1200.0,0.0,9528.4035,Small,b63f21f9db41aa64d1c58f860ce258a7
7881,NEM,277.0,0.0,0.0,127.0,150.0,0.0,SP,65163910,NEWMONT CORP,2016,2010,3413.886,962.5989999999999,0.0,1251.287,1200.0,0.0,18072.9426,Medium,3c3913f5aeae7a562f2f15b4c5018819
7881,NEM,297.0,10.0,0.0,127.0,160.0,0.0,SP,65163910,NEWMONT CORP,2017,2010,3413.886,962.5989999999999,0.0,1251.287,1200.0,0.0,20001.3492,Medium,d61a6cfe491130a16a290aaa0a0fccc1
7881,NEM,287.0,0.0,0.0,127.0,160.0,0.0,SP,65163910,NEWMONT CORP,2018,2010,3413.886,962.5989999999999,0.0,1251.287,1200.0,0.0,18468.45,Medium,1f79cd1f2ac80a4c72bf2ba66b833c2f
7881,NEM,223.5,0.0,0.0,63.5,160.0,0.0,SP,65163910,NEWMONT CORP,2019,2010,3413.886,962.5989999999999,0.0,1251.287,1200.0,0.0,35107.6,Medium,f369469d2ffd5a75e63569b6f853b266
7906,NKE,190.774,20.214,0.0,70.0,0.0,100.56,SP,65410610,NIKE INC  -CL B,2010,2010,2310.609,139.349,0.0,887.685,0.0,1251.04,39522.6,Medium,8b6839f9c8f96b4e0a77180e84547459
7906,NKE,237.889,15.324,0.0,83.005,0.0,139.56,SP,65410610,NIKE INC  -CL B,2011,2010,2310.609,139.349,0.0,887.685,0.0,1251.04,49546.44,Medium,d0ff7517969774f0098286b32abebca5
7906,NKE,290.456,20.316,0.0,95.0,0.0,175.14,SP,65410610,NIKE INC  -CL B,2012,2010,2310.609,139.349,0.0,887.685,0.0,1251.04,55124.04,Medium,68c78c173d2ffc1d32a8550253536831
