tic,fyear,roa,EBITDA_margin,NI_rev,roe,eps,chng_price,div_yield,vol,mva,tobinsQ,asset_g,revenue_g,ni_g,employee_g
ROP,2019,0.09762602919006676,0.35743832451367663,0.32941417604531564,0.1862535424941266,16.982708933717582,0.34127988258223074,0.005222595488806708,0.1865643332008633,27383.443,2.5121538580477,0.18750778714056215,0.0338264755740485,0.8719822109275732,0.05438472871693034
SNPS,2010,0.07213145979313813,0.22231887479982412,0.1717025395806791,0.1128773601525963,1.596609621562645,0.2058823004425916,0.0,0.19753623809742932,1697.9108,1.516625479493486,0.11830699993943239,0.015158321967287947,0.4137737728186257,0.1314102564102564
SNPS,2011,0.0657386525957924,0.21975029352525297,0.14415069127394844,0.10534621424832245,1.5446730119742096,0.007780696317234215,0.0,0.24569661248745744,1740.7875,1.5169631168158546,0.024582988619341606,0.11225203000591732,-0.06622290277268061,0.014313403906366595
SNPS,2012,0.043977128286434554,0.2219095828798924,0.10387257070973685,0.07291162839780851,1.2087687791171577,0.1719155031121442,0.0,0.1873965441287476,2357.2617999999998,1.5683358986376887,0.23173287829481715,0.1435060101859611,-0.17600874577618775,0.1962369542848743
SNPS,2013,0.056848748604877104,0.22710316000191622,0.1262859198843755,0.08887208839007028,1.6073270242396331,0.2577447338740404,0.0,0.15815638411686966,2826.558,1.6484515093709817,0.05093937395000947,0.11742312289687384,0.3585377353318495,0.05345293683951846
SNPS,2014,0.054261135851981133,0.2174547211335075,0.12594290469080502,0.08478716825307493,1.6614240374442986,0.08436427057360141,0.0,0.1756752556961986,3335.2757,1.698414071492843,0.09556554525359973,0.04854618303610114,0.045698143664245405,0.10066487810568048
SNPS,2015,0.04477718724650641,0.22761863178799857,0.10076393345675319,0.07209151021270337,1.4561637567109442,0.0705336664304681,0.0,0.2107244494805467,4620.7579000000005,1.9157742522948575,0.056588850714867744,0.08978931426527281,-0.12808539540914787,0.08986858838490885
SNPS,2016,0.050917445635943304,0.22045529223143384,0.11014343670176494,0.08350979892624626,1.7617626474044925,0.31032954162147397,0.0,0.17961418012897457,5787.590699999999,2.104425119242648,0.03857234787609909,0.08042106652763747,0.1809909088494872,0.03743679502139252
SNPS,2017,0.025306249668761514,0.21514965796658933,0.050117069375532126,0.041690733357349144,0.9077270763401907,0.43574194706598246,0.0,0.1560378390699648,9740.881399999998,2.805065623208301,0.02977826926177851,0.12480660730178172,-0.488194553754132,0.095322898116037
SNPS,2018,0.07037419943527258,0.19263756072460042,0.13858057107557756,0.12431707496539386,2.89765182728704,-0.027780999925151595,0.0,0.24565738290742214,9884.5435,2.608295682669663,0.13889964706191926,0.14539282463814907,2.1671682666608088,0.1334074961492384
SNPS,2019,0.08311533201356407,0.22414983333799507,0.15840984034845182,0.1303858204713039,3.5412988671664527,0.6549672939078675,0.0,0.24857587886507046,16324.420300000002,3.548635826427443,0.042171672057187415,0.0767803738347701,0.23085513204074748,0.04915062287655725
MHK,2010,0.030410436198110943,0.11571322967615402,0.03486905234597313,0.056691983875562575,2.70251642891489,0.19416263686143997,0.0,0.4077939074898689,623.826,1.102284572726411,-0.04576742101865516,-0.004669140707451946,-34.72813238770686,-0.018248175182481785
MHK,2011,0.028023785139701603,0.11267297596104256,0.030824893154478224,0.05091713910565214,2.52863436123348,0.0356462627783114,0.0,0.3922030018971022,700.7579000000005,1.1129120377143735,0.017593589428696044,0.06075984683042446,-0.06226849480511787,-0.026022304832713727
MHK,2012,0.03970027685397936,0.11626301403944037,0.04323753710275433,0.06728058292023076,3.618903012161439,0.48670217201228394,0.0,0.3085453090442981,2536.6548999999995,1.4024083234502238,0.015702935825109954,0.025826894126429467,0.4389093961660975,-0.041984732824427384
MHK,2013,0.04106177679132422,0.1350695641737361,0.047461923477095574,0.07818460961157861,4.798530666153042,0.582805668336448,0.0,0.2839855377955448,6361.888400000001,1.7489705477057989,0.3474941002753309,0.2696578080781207,0.39370569572201486,0.2788844621513944
MHK,2014,0.06420399191652353,0.15056963295446651,0.06817052363789024,0.12040839238335121,7.295886878883053,0.04379316445957793,0.0,0.2265465810731018,6909.757699999999,1.8339534109045823,-0.024561885159680497,0.06187334614820417,0.5251902312592822,0.006230529595015355
