,GVKEY_x,TICKER,AGE,TDC1,YEAR,BECAMECEO,STOCK_AWARDS_x,STOCK_AWARDS_y,ownershipRatio,ownershipPower,yearServed,prestiegePower,size_category_x,MKVALT_x
486,3221,AON,50.0,13535.473,2013,2005-04-04,9388.238,145.043,5.2891481690140845,0,8.0,1,,
487,3221,AON,51.0,13991.64,2014,2005-04-04,9880.303,155.043,5.566367887323944,1,9.0,1,,
488,3221,AON,52.0,29735.22,2015,2005-04-04,25552.082,155.061,14.395539154929576,1,10.0,1,Medium,24878.258
489,3221,AON,53.0,15234.773,2016,2005-04-04,11064.618,160.071,6.233587605633803,1,11.0,1,Medium,29220.86
490,3221,AON,54.0,14609.682,2017,2005-04-04,11086.351,160.072,6.245831549295775,1,12.0,1,Medium,33178.4
491,3221,AON,55.0,16163.874,2018,2005-04-04,12694.073,170.054,7.151590422535212,1,13.0,1,,
492,3221,AON,56.0,16007.843,2019,2005-04-04,13705.798,176.082,7.72157633802817,1,14.0,1,Medium,48344.109
493,3226,CMCSA,50.0,28155.865,2010,2002-11-01,5308.989,125.0,4.2471912,0,8.0,1,Medium,60193.2116
494,3226,CMCSA,51.0,26934.077,2011,2002-11-01,5737.095,145.0,4.589676,0,9.0,1,Medium,64067.5432
495,3226,CMCSA,52.0,29124.014,2012,2002-11-01,4753.08,145.034,3.802464,0,10.0,1,Medium,97880.2338
496,3226,CMCSA,53.0,26308.324,2013,2002-11-01,5257.2,170.019,4.20576,0,11.0,1,Medium,134492.2412
497,3226,CMCSA,54.0,32961.056,2014,2002-11-01,5253.7,170.046,4.20296,0,12.0,1,Medium,147229.0808
498,3226,CMCSA,55.0,27520.744,2015,2002-11-01,5350.5,170.019,4.2804,0,13.0,1,Medium,137824.5191
499,3226,CMCSA,56.0,28641.518,2016,2002-11-01,5348.52,170.023,4.278816,0,14.0,1,Medium,164049.0591
500,3226,CMCSA,57.0,27376.177,2017,2002-11-01,5337.864,0.0,4.2702912,0,15.0,1,Medium,186012.5454
501,3226,CMCSA,58.0,29330.869,2018,2002-11-01,5328.517,0.0,4.262813599999999,0,16.0,1,Medium,154109.0061
502,3226,CMCSA,59.0,28809.952,2019,2002-11-01,5330.304,185.04,4.2642432,0,17.0,1,Large,204749.939
503,3231,CMA,61.0,8366.361,2010,2002-01-01,1233.54,60.0,2.284333333333333,0,8.0,1,Small,7456.8384
504,3231,CMA,62.0,7144.5,2011,2002-01-01,2127.04,65.0,3.9389629629629628,0,9.0,1,Small,5091.2172
505,3231,CMA,63.0,7150.359,2012,2002-01-01,2761.68,65.0,5.114222222222222,0,10.0,1,Small,5712.2635
506,3231,CMA,64.0,6463.206,2013,2002-01-01,3166.123,65.0,5.863190740740741,1,11.0,1,Small,8666.7322
507,3231,CMA,65.0,6535.063,2014,2002-01-01,3175.039,75.0,5.879701851851852,1,12.0,1,Small,8385.25
508,3231,CMA,66.0,6089.28,2015,2002-01-01,3193.445,85.07,5.913787037037038,1,13.0,1,Small,7349.8656
509,3231,CMA,67.0,6087.595,2016,2002-01-01,3187.714,84.903,5.903174074074074,1,14.0,1,Medium,11940.6365
510,3231,CMA,68.0,8140.046,2017,2002-01-01,3182.436,100.076,5.893400000000001,1,15.0,1,Medium,15005.803
511,3231,CMA,69.0,8527.765,2018,2002-01-01,3811.611,105.05,7.058538888888888,1,16.0,1,Medium,10996.17
512,3231,CMA,56.0,4833.672,2019,2019-04-23,2688.783,105.094,4.979227777777778,0,0.0,0,Medium,10195.388
513,3243,C,54.0,14857.103,2011,2007-12-11,0.0,150.0,0.0,0,4.0,0,,
514,3243,C,55.0,9554.69,2012,2007-12-11,3998.589,150.0,1.5110397732640528,0,5.0,0,,
515,3243,C,53.0,17554.281,2013,2012-10-15,7915.912,37.5,2.991369674067076,0,1.0,0,Medium,157853.8527
516,3243,C,54.0,14450.281,2014,2012-10-15,7727.757,150.0,2.9202671705243266,0,2.0,0,,
517,3243,C,55.0,14595.462,2015,2012-10-15,6493.169,150.0,2.4537247047709023,0,3.0,0,,
518,3243,C,56.0,13377.487,2016,2012-10-15,7645.356,150.0,2.8891283892300423,0,4.0,0,Medium,164763.2566
519,3243,C,57.0,17797.952,2017,2012-10-15,9831.752,37.5,3.715352668871044,0,5.0,0,Medium,191226.9287
520,3243,C,58.0,24178.626,2018,2012-10-15,15912.666,150.0,6.013288993859234,1,6.0,1,,
521,3243,C,59.0,25503.915,2019,2012-10-15,17237.115,37.5,6.513789324515825,1,7.0,1,Medium,168897.2865
522,3336,DXC,60.0,9939.559,2010,2007-05-22,4602.406,126.75,4.2030260579239505,0,3.0,0,Small,7527.8591
523,3336,DXC,61.0,18758.492,2011,2007-05-22,3893.704,126.294,3.5558226227418266,0,4.0,0,Small,4646.7179
524,3336,DXC,60.0,21288.188,2012,2017-04-01,13656.687,135.063,12.471609702818757,1,-5.0,0,Small,7392.5737
525,3336,DXC,61.0,13267.195,2013,2017-04-01,5929.207,134.03,5.41469212490708,0,-4.0,0,Small,8853.6282
526,3336,DXC,62.0,15453.88,2014,2017-04-01,8614.596,0.0,7.867052899393802,1,-3.0,0,Small,9059.1014
527,3336,DXC,63.0,23823.739,2015,2017-04-01,16461.437,130.77,15.03297376673711,1,-2.0,0,Small,4758.9226
528,3336,DXC,64.0,18683.97,2016,2017-04-01,8178.469,198.87,7.468771403679561,1,-1.0,0,Small,9751.044
529,3336,DXC,65.0,32185.308,2017,2017-04-01,25553.929,196.305,23.33645260095231,1,0.0,0,Medium,28688.8493
530,3336,DXC,66.0,17257.898,2018,2017-04-01,12476.347,201.664,11.393695286487395,1,1.0,0,Medium,17262.4118
531,3362,CAG,59.0,5425.954,2010,2005-10-01,2136.0,124.995,1.5907592971167486,0,5.0,0,Medium,10438.8624
532,3362,CAG,60.0,6881.57,2011,2005-10-01,2615.0,125.006,1.947488558970177,0,6.0,1,Medium,10251.4418
533,3362,CAG,61.0,7653.015,2012,2005-10-01,2474.0,125.007,1.8424805716605037,0,7.0,1,Medium,14131.7759
534,3362,CAG,62.0,6784.871,2013,2005-10-01,2636.426,138.171,1.9634453046162552,0,8.0,1,Medium,13627.8545
535,3362,CAG,63.0,5792.337,2014,2005-10-01,2712.729,142.651,2.0202710099757586,0,9.0,1,Medium,16532.9951
536,3362,CAG,51.0,9945.81,2015,2015-04-06,4396.589,144.247,3.2743046944528222,0,0.0,0,Medium,20019.5705
537,3362,CAG,52.0,9768.276,2016,2015-04-06,4628.385,140.761,3.446931867689936,0,1.0,0,Medium,16052.6808
538,3362,CAG,53.0,10473.271,2017,2015-04-06,6676.835,149.65,4.972489396799863,0,2.0,0,Medium,14484.1227
539,3362,CAG,54.0,14392.748,2018,2015-04-06,11173.754,150.897,8.321513604492257,1,3.0,0,Medium,13012.4955
540,3413,ED,59.0,7087.065,2010,2005-09-01,4063.356,66.78,5.531536388140162,1,5.0,0,Medium,14455.4051
541,3413,ED,60.0,7466.264,2011,2005-09-01,4337.333,90.0,5.904507337526205,1,6.0,1,Medium,18167.9047
542,3413,ED,61.0,7109.262,2012,2005-09-01,4179.06,105.0,5.6890468022543494,1,7.0,1,Medium,16266.1109
543,3413,ED,62.0,7933.125,2013,2005-09-01,4870.76,105.0,6.630673309918593,1,8.0,1,Medium,16189.9642
544,3413,ED,53.0,5961.367,2014,2013-12-26,3055.887,120.0,4.1600465572163685,0,1.0,0,Medium,19332.7448
545,3413,ED,54.0,6994.996,2015,2013-12-26,3987.654,0.0,5.42848158131177,0,2.0,0,Medium,18831.11
546,3413,ED,55.0,9698.631,2016,2013-12-26,6176.408,135.0,8.408080808080808,1,3.0,0,Medium,22472.4
547,3413,ED,56.0,8701.297,2017,2013-12-26,5507.622,67.5,7.497647635383484,1,4.0,0,Medium,26334.5
548,3413,ED,57.0,8015.654,2018,2013-12-26,4968.812,150.0,6.764153666040458,1,5.0,0,Medium,24543.66
549,3413,ED,58.0,8946.84,2019,2013-12-26,5912.304,150.0,8.048550191946418,1,6.0,1,Medium,30126.51
550,3439,CMS,52.0,3852.591,2010,2010-05-21,2106.374,0.0,4.21241100711943,0,0.0,0,Small,4643.0808
551,3439,CMS,53.0,4753.987,2011,2010-05-21,2610.452,72.501,5.220486361091113,0,1.0,0,Small,5610.528
552,3439,CMS,54.0,5107.934,2012,2010-05-21,2952.106,85.005,5.903739700823934,1,2.0,0,Small,6438.0754
553,3439,CMS,55.0,5659.432,2013,2010-05-21,3089.631,85.001,6.178767698584113,1,3.0,0,Small,7124.4875
554,3439,CMS,56.0,6150.34,2014,2010-05-21,3618.055,100.016,7.235531157507399,1,4.0,0,Small,9562.644
555,3439,CMS,57.0,8108.383,2015,2010-05-21,5106.998,110.011,10.213178945684344,1,5.0,0,Medium,10000.041
556,3439,CMS,47.0,3482.555,2016,2016-07-01,1627.067,120.0,3.2538736901047915,0,0.0,0,Medium,11620.5537
557,3439,CMS,48.0,6862.295,2017,2016-07-01,4263.888,130.0,8.5270938324934,1,1.0,0,Medium,13321.9031
558,3439,CMS,49.0,8091.185,2018,2016-07-01,4609.71,130.0,9.218682505399567,1,2.0,0,Medium,14069.5191
559,3439,CMS,50.0,8986.702,2019,2016-07-01,5381.113,150.0,10.761365090792737,1,3.0,0,Medium,17838.0138
560,3504,COO,63.0,2128.056,2010,2007-11-01,182.7,95.85,0.23826291079812206,0,3.0,0,Small,2261.1042
561,3504,COO,64.0,4922.746,2011,2007-11-01,871.05,99.58,1.1359546165884193,0,4.0,0,Small,3315.7278
562,3504,COO,65.0,5313.709,2012,2007-11-01,989.4,113.28,1.2902973395931143,0,5.0,0,Small,4649.2712
563,3504,COO,66.0,6186.252,2013,2007-11-01,1077.075,134.1,1.404636150234742,0,6.0,1,Small,6201.434
564,3504,COO,67.0,5678.392,2014,2007-11-01,851.938,135.041,1.1110302556077205,0,7.0,1,Small,7890.6377
565,3504,COO,68.0,5665.022,2015,2007-11-01,851.912,135.056,1.1109963484611374,0,8.0,1,Small,7354.1125
566,3504,COO,69.0,6472.903,2016,2007-11-01,937.067,134.958,1.222048774126239,0,9.0,1,Small,8588.1114
567,3504,COO,70.0,6557.113,2017,2007-11-01,937.093,269.962,1.222082681272822,0,10.0,1,Medium,11724.688
568,3504,COO,48.0,6067.12,2018,2018-05-01,432.909,270.094,0.5645657276995305,0,0.0,0,Medium,12708.852
569,3504,COO,49.0,7598.035,2019,2018-05-01,0.0,379.462,0.0,0,1.0,0,Medium,14288.1
570,3505,TAP,57.0,5872.363,2010,2008-07-01,2310.054,100.041,2.0006564771254967,0,2.0,0,Small,9376.298
571,3505,TAP,58.0,6666.226,2011,2008-07-01,2400.039,100.036,2.0785893189959195,0,3.0,0,Small,7837.85
572,3505,TAP,59.0,6086.399,2012,2008-07-01,3200.024,100.023,2.77142817551323,0,4.0,0,Small,7766.021
573,3505,TAP,60.0,7117.562,2013,2008-07-01,3835.25,100.007,3.321575060104898,0,5.0,0,Medium,10340.256
574,3505,TAP,61.0,8242.783,2014,2008-07-01,3515.208,125.063,3.0443979463871242,0,6.0,1,Medium,13893.283
575,3505,TAP,52.0,6062.056,2015,2015-01-01,2722.725,125.016,2.3580563080696457,0,0.0,0,Medium,17327.642
576,3505,TAP,53.0,7244.565,2016,2015-01-01,3530.311,125.094,3.057478123202916,0,1.0,0,Medium,20913.557
577,3505,TAP,54.0,8357.141,2017,2015-01-01,3934.826,145.071,3.40781432956191,0,2.0,0,Medium,17682.87
578,3505,TAP,55.0,8341.482,2018,2015-01-01,4283.451,145.026,3.7097461737256725,0,3.0,0,Medium,12150.918
579,3505,TAP,56.0,7171.596,2019,2015-01-01,4049.844,145.044,3.507427371805087,0,4.0,0,Medium,11688.262
580,3532,GLW,50.0,9353.488,2010,2005-04-26,0.0,94.996,0.0,0,5.0,0,Medium,30158.52
581,3532,GLW,51.0,7419.913,2011,2005-04-26,1749.994,114.998,1.5458832986612603,0,6.0,1,Medium,19664.7
582,3532,GLW,52.0,11454.132,2012,2005-04-26,1749.994,115.004,1.5458832986612603,0,7.0,1,Medium,18551.4
583,3532,GLW,53.0,11213.864,2013,2005-04-26,1750.002,57.294,1.5458903655805694,0,8.0,1,Medium,24930.18
584,3532,GLW,54.0,8688.341,2014,2005-04-26,1750.004,134.995,1.5458921323103965,0,9.0,1,Medium,29212.82
585,3532,GLW,55.0,9132.445,2015,2005-04-26,1999.99,132.927,1.7667209936088548,0,10.0,1,Medium,20656.4
586,3532,GLW,56.0,10380.725,2016,2005-04-26,2062.491,154.999,1.8219321840755807,0,11.0,1,Medium,22474.02
587,3532,GLW,57.0,14187.792,2017,2005-04-26,2062.503,155.006,1.8219427844545442,0,12.0,1,Medium,27447.42
588,3532,GLW,58.0,14706.521,2018,2005-04-26,2250.004,164.994,1.9875745891248944,0,13.0,1,Medium,23805.48
589,3532,GLW,59.0,9755.756,2019,2005-04-26,2437.491,174.996,2.153194026686454,0,14.0,1,Medium,22181.82
590,3650,CMI,62.0,10987.087,2010,2000-01-01,1615.96,77.501,2.71335453473885,0,10.0,1,Medium,21528.957
591,3650,CMI,63.0,15011.17,2011,2000-01-01,2373.276,116.515,3.9849620020216334,0,11.0,1,Medium,16741.404
592,3650,CMI,49.0,8752.078,2012,2012-01-01,2432.872,103.363,4.085029501744582,0,0.0,0,Medium,20402.305
593,3650,CMI,50.0,9393.037,2013,2012-01-01,2694.832,114.685,4.524885905319045,0,1.0,0,Medium,26135.838
594,3650,CMI,51.0,9566.567,2014,2012-01-01,2636.666,155.118,4.427219515143782,0,2.0,0,Medium,26109.187
595,3650,CMI,52.0,9088.937,2015,2012-01-01,2337.425,153.376,3.9247646744733515,0,3.0,0,Medium,15340.143
596,3650,CMI,53.0,10256.054,2016,2012-01-01,2277.822,149.214,3.824685421067302,0,4.0,0,Medium,22892.225
597,3650,CMI,54.0,13069.843,2017,2012-01-01,2805.42,156.961,4.710573949136776,0,5.0,0,Medium,29180.928
598,3650,CMI,55.0,12707.894,2018,2012-01-01,2384.204,149.885,4.003311180439185,0,6.0,1,Medium,21061.664
599,3650,CMI,56.0,15711.149,2019,2012-01-01,3226.013,149.936,5.416790640038418,0,7.0,1,Medium,26933.48
600,3735,DHR,47.0,17030.0,2010,2001-05-01,6738.383,0.0,89.2501059602649,1,9.0,1,Medium,30960.5012
601,3735,DHR,48.0,21650.117,2011,2001-05-01,7678.268,66.528,101.69891390728476,1,10.0,1,Medium,32350.8192
602,3735,DHR,49.0,21896.867,2012,2001-05-01,7653.255,145.749,101.36761589403973,1,11.0,1,Medium,38431.25
603,3735,DHR,50.0,19703.525,2013,2001-05-01,7562.15,162.077,100.16092715231788,1,12.0,1,Medium,53893.32
604,3735,DHR,51.0,13701.808,2014,2001-05-01,7658.297,174.207,101.43439735099336,1,13.0,1,Medium,60365.553
605,3735,DHR,54.0,10591.156,2015,2014-09-09,3473.408,180.206,46.005403973509935,1,1.0,0,Medium,63789.984
606,3735,DHR,55.0,12956.934,2016,2014-09-09,4095.424,76.97,54.244026490066226,1,2.0,0,Medium,53880.848
607,3735,DHR,56.0,14779.478,2017,2014-09-09,5559.897,81.032,73.64101986754967,1,3.0,0,Medium,64658.412
608,3735,DHR,57.0,15361.041,2018,2014-09-09,5516.165,0.0,73.0617880794702,1,4.0,0,Medium,72338.68
609,3735,DHR,58.0,18184.705,2019,2014-09-09,6842.328,245.12,90.62686092715232,1,5.0,0,Medium,106745.34
610,3813,TGT,55.0,23885.423,2010,2008-05-01,8017.549,270.035,4.785593586060473,0,2.0,0,Medium,38602.4035
611,3813,TGT,56.0,19491.513,2011,2008-05-01,4857.502,90.037,2.8993936196056826,0,3.0,0,Medium,34006.7773
612,3813,TGT,57.0,20538.353,2012,2008-05-01,5285.245,90.055,3.1547090729047222,0,4.0,0,Medium,38982.573
613,3813,TGT,58.0,12952.576,2013,2008-05-01,10224.12,170.013,6.102673409930218,1,5.0,0,Medium,35849.2118
614,3813,TGT,55.0,28164.023,2014,2014-08-12,27354.887,305.028,16.32785428247573,1,0.0,0,Medium,47126.1525
615,3813,TGT,56.0,16946.337,2015,2014-08-12,13422.958,0.0,8.012027330392257,1,1.0,0,Medium,43613.2793
616,3813,TGT,57.0,11281.369,2016,2014-08-12,9650.837,170.003,5.760486608477865,1,2.0,0,Medium,35860.9389
617,3813,TGT,58.0,8399.21,2017,2014-08-12,0.0,0.0,0.0,0,3.0,0,Medium,40745.32
618,3813,TGT,59.0,17204.069,2018,2014-08-12,9995.883,215.019,5.9664410622012936,1,4.0,0,Medium,37796.626
619,3813,TGT,60.0,18938.363,2019,2014-08-12,13623.153,180.073,8.131521693066109,1,5.0,0,Medium,55834.9973
620,3835,DE,56.0,12296.954,2010,2009-08-01,1412.997,99.971,1.4134068879975192,0,1.0,0,Medium,32423.424
621,3835,DE,57.0,16582.797,2011,2009-08-01,6100.913,99.915,6.1026827780056205,1,2.0,0,Medium,30820.713
622,3835,DE,58.0,17204.453,2012,2009-08-01,6022.556,123.232,6.024303047883886,1,3.0,0,Medium,33134.0592
623,3835,DE,59.0,18028.273,2013,2009-08-01,6241.025,119.977,6.242835422272458,1,4.0,0,Medium,30592.0375
624,3835,DE,60.0,17198.52,2014,2009-08-01,6606.197,119.972,6.608113352872333,1,5.0,0,Medium,29554.4122
625,3835,DE,61.0,15885.377,2015,2009-08-01,5612.187,119.966,5.6138150063518415,1,6.0,1,Medium,24701.586
626,3835,DE,62.0,15670.147,2016,2009-08-01,6246.874,119.991,6.248686118974502,1,7.0,1,Medium,27794.0144
627,3835,DE,63.0,14782.146,2017,2009-08-01,5479.54,144.952,5.481129527562993,0,8.0,1,Medium,42766.2321
628,3835,DE,64.0,18239.151,2018,2009-08-01,9247.17,144.887,9.249852457212592,1,9.0,1,Medium,43131.5452
629,3835,DE,65.0,18312.559,2019,2009-08-01,9143.848,159.869,9.14650048514069,1,10.0,1,Medium,54530.1996
630,3851,DAL,55.0,8041.271,2010,2007-08-01,5999.999,70.092,8.560176625007134,1,3.0,0,Medium,10517.5224
631,3851,DAL,56.0,8854.554,2011,2007-08-01,7000.047,115.084,9.986941448382126,1,4.0,0,Small,6838.0401
632,3851,DAL,57.0,12575.572,2012,2007-08-01,7000.052,115.015,9.986948581863837,1,5.0,0,Medium,10106.1536
633,3851,DAL,58.0,14375.902,2013,2007-08-01,8910.176,115.13,12.712115505335845,1,6.0,1,Medium,23389.1392
634,3851,DAL,59.0,17589.867,2014,2007-08-01,9576.901,160.0,13.663329623922845,1,7.0,1,Medium,40594.441
635,3851,DAL,60.0,15842.45,2015,2007-08-01,7667.106,160.0,10.938632083547338,1,8.0,1,Medium,39476.561
636,3851,DAL,58.0,19133.564,2016,2016-05-02,6700.405,160.0,9.55944330308737,1,0.0,0,Medium,35945.0022
637,3851,DAL,59.0,13173.411,2017,2016-05-02,6700.177,175.0,9.559118016321406,1,1.0,0,Medium,39603.088
638,3851,DAL,60.0,14982.448,2018,2016-05-02,7705.118,0.0,10.992863664897564,1,2.0,0,Medium,33929.2056
639,3851,DAL,61.0,17291.986,2019,2016-05-02,8375.463,175.0,11.949242424242424,1,3.0,0,Medium,37589.2481
640,3897,DTE,61.0,7759.938,2010,1998-08-01,3691.8,87.08,3.3823798878586873,0,12.0,1,Small,7678.477
641,3897,DTE,52.0,6116.705,2011,2010-10-01,3279.5,90.001,3.0046359072085607,0,1.0,0,Small,9215.4992
642,3897,DTE,53.0,7779.15,2012,2010-10-01,4469.64,60.09,4.095026935903544,0,2.0,0,Medium,10349.7376
643,3897,DTE,54.0,8878.113,2013,2010-10-01,5470.6,100.0,5.012093670978855,0,3.0,0,Medium,11756.8059
644,3897,DTE,55.0,9658.604,2014,2010-10-01,6149.9,105.0,5.634459632792172,1,4.0,0,Medium,15286.7127
645,3897,DTE,56.0,9674.769,2015,2010-10-01,6299.25,120.0,5.771292190420347,1,5.0,0,Medium,14391.6993
646,3897,DTE,57.0,11079.25,2016,2010-10-01,7141.38,122.0,6.542840913255397,1,6.0,1,Medium,17675.9448
647,3897,DTE,58.0,13067.658,2017,2010-10-01,8813.7,130.0,8.074999083812806,1,7.0,1,Medium,19635.701
648,3897,DTE,59.0,10986.809,2018,2010-10-01,6992.734,102.43,6.406653351412761,1,8.0,1,Medium,20066.3275
649,3897,DTE,56.0,7420.207,2019,2019-07-01,4716.621,130.0,4.321307765602668,0,0.0,0,Medium,24962.1828
650,3980,DIS,59.0,28017.484,2010,2022-11-20,7359.06,82.949,5.723612216184181,1,-12.0,0,Medium,62691.4
651,3980,DIS,60.0,31363.013,2011,2022-11-20,8100.073,140.319,6.2999454787409865,1,-11.0,0,Medium,54529.28
652,3980,DIS,61.0,37103.208,2012,2022-11-20,9532.5,151.589,7.414035685369558,1,-10.0,0,Medium,93058.4
653,3980,DIS,62.0,34321.055,2013,2022-11-20,8804.278,149.417,6.847650802613598,1,-9.0,0,Medium,114340.77
654,3980,DIS,63.0,43701.75,2014,2022-11-20,8943.204,172.394,6.955702449256729,1,-8.0,0,Medium,151974.21
655,3980,DIS,64.0,43490.567,2015,2022-11-20,8862.741,180.05,6.893121221525086,1,-7.0,0,Medium,169754.2
656,3980,DIS,65.0,40988.618,2016,2022-11-20,8828.117,179.849,6.866191919498311,1,-6.0,0,Medium,148297.42
657,3980,DIS,66.0,36283.68,2017,2022-11-20,8984.191,185.246,6.987580663852716,1,-5.0,0,Medium,149530.69
658,3980,DIS,67.0,65645.214,2018,2022-11-20,35352.327,185.341,27.495768574755175,1,-4.0,0,Medium,174006.72
659,3980,DIS,68.0,45550.528,2019,2022-11-20,10072.895,83.229,7.834335482295368,1,-3.0,0,Large,234836.64
660,4016,DG,57.0,5163.329,2010,2008-01-21,0.0,0.0,,0,2.0,0,Small,9497.3097
661,4016,DG,58.0,3832.369,2011,2008-01-21,0.0,34.42,,0,3.0,0,Medium,14405.9723
662,4016,DG,59.0,23160.26,2012,2008-01-21,16554.441,51.78,inf,1,4.0,0,Medium,15117.1292
663,4016,DG,60.0,7647.175,2013,2008-01-21,3440.634,52.204,inf,1,5.0,0,Medium,17856.7066
664,4016,DG,61.0,9764.152,2014,2008-01-21,3503.208,56.088,inf,1,6.0,1,Medium,20349.1558
665,4016,DG,53.0,8723.001,2015,2015-06-03,808.022,121.591,inf,1,0.0,0,Medium,21519.2516
666,4016,DG,54.0,8593.287,2016,2015-06-03,2317.164,136.206,inf,1,1.0,0,Medium,20316.1498
667,4016,DG,55.0,8806.409,2017,2015-06-03,2847.697,139.074,inf,1,2.0,0,Medium,27711.747
668,4016,DG,56.0,10602.517,2018,2015-06-03,3805.114,0.0,inf,1,3.0,0,Medium,29955.3547
669,4016,DG,57.0,12008.059,2019,2015-06-03,3996.944,144.701,inf,1,4.0,0,Medium,38649.5018
670,4029,D,56.0,14953.536,2010,2006-01-01,7731.0,90.01,8.245485300830628,1,4.0,0,Medium,24820.32
671,4029,D,57.0,12177.86,2011,2006-01-01,3500.006,100.017,3.7329256274503946,0,5.0,0,Medium,30255.6
672,4029,D,58.0,8211.186,2012,2006-01-01,3500.005,100.005,3.732924560902044,0,6.0,1,Medium,29836.8
673,4029,D,59.0,10914.261,2013,2006-01-01,4200.017,120.02,4.479521205114312,0,7.0,1,Medium,37584.89
674,4029,D,60.0,17326.642,2014,2006-01-01,5700.063,127.505,6.079392792692864,1,8.0,1,Medium,44986.5
675,4029,D,61.0,9660.429,2015,2006-01-01,4450.009,127.476,4.74614976045324,0,9.0,1,Medium,40313.44
676,4029,D,62.0,12093.633,2016,2006-01-01,5117.547,127.52,5.458111313518287,0,10.0,1,Medium,48098.52
677,4029,D,63.0,14210.631,2017,2006-01-01,5219.903,0.0,5.567278936523309,1,11.0,1,Medium,52283.7
678,4029,D,64.0,14956.442,2018,2006-01-01,5741.867,157.471,6.12397877995401,1,12.0,1,Medium,48664.26
679,4029,D,65.0,14876.936,2019,2006-01-01,5741.884,157.472,6.123996911275976,1,13.0,1,Medium,69403.16
680,4058,DOV,56.0,7702.838,2010,2008-12-01,1340.724,105.005,1.1713205885590576,0,2.0,0,Medium,10900.2821
681,4058,DOV,57.0,7919.64,2011,2008-12-01,1372.704,104.98,1.1992598455740129,0,3.0,0,Medium,10657.4576
682,4058,DOV,58.0,11578.76,2012,2008-12-01,1321.121,109.988,1.154194470508271,0,4.0,0,Medium,11480.6541
683,4058,DOV,59.0,11475.148,2013,2008-12-01,1343.769,110.0,1.1739808461453785,0,5.0,0,Medium,16402.8218
684,4058,DOV,60.0,10674.945,2014,2008-12-01,2600.056,120.0,2.271533234436401,0,6.0,1,Medium,11691.2206
685,4058,DOV,61.0,7704.873,2015,2008-12-01,2599.974,120.0,2.27146159531585,0,7.0,1,Small,9503.2952
686,4058,DOV,62.0,7067.372,2016,2008-12-01,2599.952,130.025,2.271442375063995,0,8.0,1,Medium,11646.22
687,4058,DOV,63.0,8139.343,2017,2008-12-01,2699.96,129.965,2.358814145406447,0,9.0,1,Medium,15635.5748
688,4058,DOV,57.0,27931.401,2018,2018-05-01,22013.074,129.975,19.23167392667998,1,0.0,0,Medium,10281.8612
689,4058,DOV,58.0,9149.075,2019,2018-05-01,2800.022,130.05,2.446233092730726,0,1.0,0,Medium,16632.2485
690,4060,DD,55.0,17739.49,2010,2004-11-01,5683.729,106.2,4.865373223763054,0,6.0,1,Medium,39848.7884
691,4060,DD,56.0,15570.013,2011,2004-11-01,7659.47,106.191,6.556642698168122,1,7.0,1,Medium,34068.0031
692,4060,DD,57.0,16847.634,2012,2004-11-01,8446.171,106.124,7.23007276151344,1,8.0,1,Medium,38901.7407
693,4060,DD,58.0,20452.877,2013,2004-11-01,8312.228,135.083,7.115415168635507,1,9.0,1,Medium,53513.2332
694,4060,DD,59.0,19563.167,2014,2004-11-01,9369.108,135.185,8.020123266563944,1,10.0,1,Medium,52797.8623
695,4060,DD,60.0,21428.876,2015,2004-11-01,9532.305,0.0,8.159822804314329,1,11.0,1,Medium,57500.1742
696,4060,DD,61.0,19411.022,2016,2004-11-01,9259.836,135.474,7.92658448895737,1,12.0,1,Medium,69301.0303
697,4060,DD,62.0,64403.923,2017,2004-11-01,12173.674,13.346,10.420881698339326,1,13.0,1,Medium,165752.585
698,4060,DD,62.0,18675.301,2018,2020-02-17,0.0,170.555,0.0,0,-2.0,0,Medium,121344.9434
699,4060,DD,49.0,11244.957,2019,2019-06-01,8500.07,170.464,7.276211265194315,1,0.0,0,Medium,47415.873
700,4066,OMC,57.0,10768.846,2010,1997-01-01,0.0,100.0,0.0,0,13.0,1,Medium,13075.9
701,4066,OMC,58.0,15420.537,2011,1997-01-01,0.0,100.0,0.0,0,14.0,1,Medium,12188.172
702,4066,OMC,59.0,14846.067,2012,1997-01-01,0.0,106.25,0.0,0,15.0,1,Medium,13089.52
703,4066,OMC,60.0,18069.373,2013,1997-01-01,0.0,125.0,0.0,0,16.0,1,Medium,19157.712
704,4066,OMC,61.0,24014.697,2014,1997-01-01,0.0,125.0,0.0,0,17.0,1,Medium,19111.849
705,4066,OMC,62.0,23576.047,2015,1997-01-01,0.0,125.0,0.0,0,18.0,1,Medium,18135.702
706,4066,OMC,63.0,25979.039,2016,1997-01-01,0.0,125.0,0.0,0,19.0,1,Medium,19975.317
707,4066,OMC,64.0,23959.325,2017,1997-01-01,0.0,145.0,0.0,0,20.0,1,Medium,16758.183
708,4066,OMC,65.0,23945.128,2018,1997-01-01,0.0,145.0,0.0,0,21.0,1,Medium,16398.436
709,4066,OMC,66.0,19818.78,2019,1997-01-01,0.0,145.0,0.0,0,22.0,1,Medium,17589.442
710,4093,DUK,63.0,8798.504,2010,2012-07-03,6440.18,100.0,6.440180000000001,1,-2.0,0,Medium,23669.49
711,4093,DUK,64.0,8780.258,2011,2012-07-03,6439.381,100.0,6.439381,1,-1.0,0,Medium,29392.0
