Unnamed: 0,GVKEY,TICKER,TOTAL_SEC,OTHCOMP,NONEQ_INCENT,CASH_FEES,STOCK_AWARDS,OPTION_AWARDS,SPCODE,CUSIP,CONAME,YEAR,YEAR_y,total_director_comp,total_OTHCOMP,total_NONEQ_INCENT,total_CASH_FEES,total_STOCK_AWARDS,total_OPTION_AWARDS,MKVALT,size_category,signature_index
526,3336,DXC,261.111,0.0,0.0,129.0,126.75,0.0,SP,23355L10,DXC TECHNOLOGY CO,2010,2010,2167.003,0.0,0.0,998.261,1095.022,0.0,7527.8591,Small,2910f8ebbdca06640f331b3b1032629b
527,3336,DXC,345.231,0.0,0.0,211.0,126.294,0.0,SP,23355L10,DXC TECHNOLOGY CO,2011,2010,2167.003,0.0,0.0,998.261,1095.022,0.0,4646.7179,Small,1ad732fbb2ec2958ad05c37fca704642
528,3336,DXC,251.465,0.0,0.0,105.168,135.063,0.0,SP,23355L10,DXC TECHNOLOGY CO,2012,2010,2167.003,0.0,0.0,998.261,1095.022,0.0,7392.5737,Small,0c76bec54fbdee041f6dba6398be3440
529,3336,DXC,234.03,0.0,0.0,100.0,134.03,0.0,SP,23355L10,DXC TECHNOLOGY CO,2013,2010,2167.003,0.0,0.0,998.261,1095.022,0.0,8853.6282,Small,70fd33a6613bb34df4a186e2b5a5c784
530,3336,DXC,36.957,0.0,0.0,36.957,0.0,0.0,SP,23355L10,DXC TECHNOLOGY CO,2014,2010,2167.003,0.0,0.0,998.261,1095.022,0.0,9059.1014,Small,1a210f1e6d7b1cbb5d9c515ec58989ca
531,3336,DXC,160.118,0.0,0.0,29.348,130.77,0.0,SP,23355L10,DXC TECHNOLOGY CO,2015,2010,2167.003,0.0,0.0,998.261,1095.022,0.0,4758.9226,Small,e48773bf14a0e770a3dded44d8ae4b87
532,3336,DXC,264.984,0.0,0.0,66.114,198.87,0.0,SP,23355L10,DXC TECHNOLOGY CO,2016,2010,2167.003,0.0,0.0,998.261,1095.022,0.0,9751.044,Small,3b6304bbba272f06abc5793d212cd8c1
554,3439,CMS,53.4,1.567,0.0,51.833,0.0,0.0,SP,12589610,CMS ENERGY CORP,2010,2010,1378.381,19.009,0.0,963.749,500.04,0.0,4643.0808,Small,bb4b6278469285c87436153f81984199
555,3439,CMS,148.001,0.0,0.0,75.5,72.501,0.0,SP,12589610,CMS ENERGY CORP,2011,2010,1378.381,19.009,0.0,963.749,500.04,0.0,5610.528,Small,bbfca6563e2c2075e9ae56e250420e9f
556,3439,CMS,170.005,0.0,0.0,85.0,85.005,0.0,SP,12589610,CMS ENERGY CORP,2012,2010,1378.381,19.009,0.0,963.749,500.04,0.0,6438.0754,Small,a68f6318784a97cd520f45d1b60578c5
557,3439,CMS,170.001,0.0,0.0,85.0,85.001,0.0,SP,12589610,CMS ENERGY CORP,2013,2010,1378.381,19.009,0.0,963.749,500.04,0.0,7124.4875,Small,dbc63b67614e0f9a220fdcc5dcca04fd
558,3439,CMS,200.849,0.0,0.0,100.833,100.016,0.0,SP,12589610,CMS ENERGY CORP,2014,2010,1378.381,19.009,0.0,963.749,500.04,0.0,9562.644,Small,9e46cf730c98b7558990630dd9688860
564,3504,COO,264.75,0.0,0.0,84.0,95.85,84.9,SP,21664840,COOPER COS INC (THE),2010,2010,2161.897,0.0,0.0,698.917,766.8,696.1800000000001,2261.1042,Small,5bee1ecfb98021a2684b179173727425
