signature_index,tdc1
49eb455b1262eb6c7bdcae7dec874c6b,12427.775
0d6b12e8d24ea58da78ee791cbd89a3f,11362.627
ebe5c5878ccb888fc5b5c5dd18190ff0,12465.976
5ec9bdcd22ece21cbf64a849c6aafb77,14100.134
c0befa72c7b4d92e46f9bd88e6eab298,13591.825
7b8bcf2c56489193fe62c4d699c76715,14364.033
2a0d8642f54222ca768bf4d7ae2b0be4,13421.925
c56cd8a51adfa701775371fce29125c8,19758.778
8208abdd9f7cf3a3be06b8a126c94676,15609.527
05737cbb27eb49c9e34704bf566a1669,15704.576
055a38c2a962b67be44c03efb1f4df91,4026.606
1ae09d222842dc4f080bd2ee871d0fc7,4835.095
525697126438ebbdc1c96fb5664c5368,9206.978
6339e74e46ec6e7ad122ad9785f2743c,20013.712
f7bc24ea9902d77e3fb9923c169b0a78,14281.551
aca9dde8a7be5e7ed93e505c22e889d7,8208.085
f08905e51a8c57905a96cbb49125c18b,6308.768
897081d6441822e271ff59e29b78c9b6,6915.48
d0811a4d3bc81304c9fd00db71bd290b,6424.455
2e0668de669653079a2d983351defa09,12988.683
522b69a6c9be8994a0c06bd355770e2c,11536.552
b99629d8f6f2aaa5dab4b96ef826674d,18057.26
bad36254e86bb02cbfe401adf055f76a,20504.02
7206b071c9b0482051e6f39a1b4d86b2,20970.878
40f330cb2efe9b467ab06159147c7115,16665.398
7e30d0d662bf31ade7d65168ab0389b8,15961.974
46a70d4b267add01f4150a45c68f4bf5,8688.292
a78e682c881c7ba9234e86891e3ad968,11173.652
6e364adebcc41c95c4b3707678a0fb8a,8999.237
d55883bc91b054717087d23d44c39bee,9438.642
10aec51fde6c740f769c1398f5734dca,10032.172
5fd4c0e82077a6735f45000560decab7,6293.676
5aff1cc093e846ce77bf8d5c92c7f96c,3199.28
6aeaea149d3c5424ef2b95f6d547aac8,4770.132
f2061c3904c8f5f383591ccf6a25c492,5646.0
e43b6a491cf4de4f38a1a31d3f1408b0,8633.352
bea5042e61d4a67fa22d252f6773764a,11067.993
c7addc9feff4cf273998b2c6fc6d37a2,12071.393
5c774c833279be9e8633963355d33b94,14433.967
238da01ce3de9545d270662641c94b22,17752.835
df432bceee3fe4dc290704816058baac,17355.506
273ae0acdff50f8df6a3771256062a4b,9467.461
7e97e5e75110e421c6267b14970c5305,10450.343
02ba0234883940c69481d88bc954b881,7799.326
1eaeb5a9e83f2bbe0246f544ac3c57ba,8057.964
38e771b214bf0f73946ddee23811d303,8840.141
4b75be28296035b140789f6a731809f1,21200.768
53fedc252e9838fb2910f70bc061ccd8,20720.254
8908e0d15100f73526d0b4a486bc3548,17828.591
b48734a723d35163f90599f882bbd44e,4982.197
0f5f053ed64b0dfd615222a6588c0871,16643.29
830a75c5ca32c3af6dd3567b5f274840,23584.6
1219c8d25bbef74b911e383f4dd74192,7119.884
d3c48a36ce9c14233133dc2d1489db04,7891.468
36b24fcc4a1a4e21cae1a4f584ee45e2,21905.256
188fb203325c188932085203a199ffd6,21870.45
0d67d84943d19664bee8ce91699513b5,21327.881
a96aae2043190ef96d0f67e90db29eb2,3738.249
f7c31ae79667fd76fb247ffb170969b6,4469.83
8370cc0bc3d59fbc8892acd00aeefff5,5804.451
cfa79edeb73a73b241d1df3153785674,6966.359
1a787aa801541a562284d609de9f6ba3,10455.844
2f6f202ba02cfca71dc1e9fd52cf8da8,7665.127
ed221c3e9a093137d97376f2e23b9f11,23078.364
3c1fad838cc7c33292eebb3f95b67ca9,16952.892
b3ef0423f4eb970beb4de4237cb59f62,12753.614
c483639bea8a1da82901b4c2b9b6599d,12476.15
9699e6506bfecf8745fcd5fab6f88f4f,14016.113
d083dde630e04c7aeb1e2ab4d416fcf5,20624.19
257ed3f670a4776f6bfc401d814f21f2,11678.884
dff614e9ca90779b10617b17617636fd,8410.266
622f5229bc056ed2eb91ed2a0ef0cb72,17910.742
9b080fb71c0d0fa8f21144a763f5dda8,12884.453
e16dad960b6fc29feb637610892fcdf9,13142.124
9a29bc079c50763a2822e0dbc5509dee,4194.179
744776171d80d21484e97591fb7a5750,27692.849
10e1c09f274969653a18e38b018867a7,43297.48
97cbdc3325fd361a848465fa90aa4b46,7783.33
7098eca6043e57ef184f73f8703397db,8729.898
1746b2dfa343b2855fd169fff588413d,10510.474
17288dcaf67e1b3060612ab96d88089b,14730.025
fdcf9945c81a7f0c02058fc0558f3cdb,19215.534
df684e5e324815462a5774d1954fbb61,19317.972
8fbf7b884d6ed84c4e0daae1af77f0d6,19193.181
f93074642fe966bc08e40befdb045338,20203.711
cdaf11ba8c559f3274d3948b25b52258,21374.121
c9fb3ec3e0df6b77d0eb26d330940ab4,5053.33
199fbba221c0f43755cf05fe565a7904,6353.255
5fadb53bb697f352cc5a98814897ad95,7176.765
1fb315004066fae20f1b02d52d39f0bb,7869.982
a15fc2461a5a844e5061089bca33072d,8800.166
f004afc91c012ca181fbbb7cea6d95d1,7467.361
2905ad6070d057da6beddbae486d3da3,859.252
b1e41cb459b3441e4e229dd81c8bd1f1,6846.236
b28556c2d4f063a43e5778089b521b5c,6588.249
e5dd2b1365d92c5ef7d58f350d5a2771,8524.677
bfcadfa5359d24312219118ea7fa7366,8556.915
60fc6a195db94420c434ae673df26074,7292.107
00fc29f45f0137ef3d542a9a162d4bc8,15382.446
f4012835f587d0fdf021356a6dbb531a,15578.042
bf587f165d9c3b975893736794df6ffc,14774.259
c9985a828796237b1d1cc02f1a314372,15101.579
3586d034bf1cdfe1bbe35d582a174e5b,15585.484
fc9e743278554325c61e4862c035b724,15257.002
dee45d4a57cd5cbd5ba06fe3cf602fd8,18020.517
19f222edfc95ddca110b6bab0cd58fbc,17552.218
8e16d08eb7c4fc4f17f1b7d8382d8397,19083.981
9380ee164dc62df6421e972810d92271,7747.449
8603d5ff4ed2ca0d1dc571688e79a8ce,8521.94
2e8eb64b19a9d5cd444898a30825e292,7629.084
1b233d1e0ea480bdf9231631f2edebd2,12320.999
b434d24ec03fbe8f3395b5c330843d2e,14832.699
b14684d745d4aa657441fa48d7325122,13668.3
280ec73558284de29f14b2179aa92933,13043.688
