GVKEY,TICKER,TOTAL_SEC,OTHCOMP,NONEQ_INCENT,CASH_FEES,STOCK_AWARDS,OPTION_AWARDS,SPCODE,CUSIP,CONAME,YEAR,YEAR_y,total_director_comp,total_OTHCOMP,total_NONEQ_INCENT,total_CASH_FEES,total_STOCK_AWARDS,total_OPTION_AWARDS,MKVALT,size_category,signature_index
4640,FITB,204.128,9.628,0.0,94.5,100.0,0.0,SP,31677310,FIFTH THIRD BANCORP,2013,2010,2535.652,7.625,0.0,1453.0,1075.027,0.0,17987.0852,Medium,58821ed1a39e9b1a28d1afbfee4a3fc8
4640,FITB,65.668,6.668,0.0,59.0,0.0,0.0,SP,31677310,FIFTH THIRD BANCORP,2014,2010,2535.652,7.625,0.0,1453.0,1075.027,0.0,16789.9576,Medium,506b5dc09296b40f42e85e0e95dca730
4640,FITB,297.346,14.346,0.0,183.0,100.0,0.0,SP,31677310,FIFTH THIRD BANCORP,2015,2010,2535.652,7.625,0.0,1453.0,1075.027,0.0,15780.108,Medium,62335594a141e71db505dc95824b2064
4640,FITB,300.851,11.851,0.0,189.0,100.0,0.0,SP,31677310,FIFTH THIRD BANCORP,2016,2010,2535.652,7.625,0.0,1453.0,1075.027,0.0,20240.4186,Medium,71a1015b3e39573e17071d171440a129
4640,FITB,268.141,12.141,0.0,131.0,125.0,0.0,SP,31677310,FIFTH THIRD BANCORP,2017,2010,2535.652,7.625,0.0,1453.0,1075.027,0.0,21050.0437,Medium,13d7a2279df934ef0d411e9656e32572
4640,FITB,0.0,0.0,0.0,140.0,125.0,0.0,SP,31677310,FIFTH THIRD BANCORP,2018,2010,2535.652,7.625,0.0,1453.0,1075.027,0.0,15215.2274,Medium,b148e1c03a1c05a1f6d8db7317b47c05
4640,FITB,176.075,0.0,0.0,42.5,133.575,0.0,SP,31677310,FIFTH THIRD BANCORP,2019,2010,2535.652,7.625,0.0,1453.0,1075.027,0.0,21792.0778,Medium,465808774df9e935835faf966eff78ef
4674,RF,413.0,0.0,0.0,333.0,80.0,0.0,SP,7591EP10,REGIONS FINANCIAL CORP,2012,2010,2233.096,0.0,0.0,1456.0,777.096,0.0,10077.1071,Medium,99204710e7a48807b0c29617d9c466a1
4674,RF,154.5,0.0,0.0,154.5,0.0,0.0,SP,7591EP10,REGIONS FINANCIAL CORP,2013,2010,2233.096,0.0,0.0,1456.0,777.096,0.0,13625.6607,Medium,e9d6da8d828a78af719c0d29a6c2e5a6
4674,RF,198.75,0.0,0.0,103.75,95.0,0.0,SP,7591EP10,REGIONS FINANCIAL CORP,2014,2010,2233.096,0.0,0.0,1456.0,777.096,0.0,14297.6275,Medium,b77f213c2dea3203f017015d9a320d34
4674,RF,198.0,0.0,0.0,93.0,105.0,0.0,SP,7591EP10,REGIONS FINANCIAL CORP,2015,2010,2233.096,0.0,0.0,1456.0,777.096,0.0,12454.3776,Medium,8968a1c47d7d1fab7d591916c4cd2b57
4674,RF,207.5,5.0,0.0,97.5,105.0,0.0,SP,7591EP10,REGIONS FINANCIAL CORP,2016,2010,2233.096,0.0,0.0,1456.0,777.096,0.0,17441.3832,Medium,8eb7d3d82b9363f6a8a24954bdd2a9fd
4674,RF,243.0,5.0,0.0,96.75,141.25,0.0,SP,7591EP10,REGIONS FINANCIAL CORP,2017,2010,2233.096,0.0,0.0,1456.0,777.096,0.0,19596.695,Medium,25d9465d0c381a9427bf46c3bdd23cb7
4674,RF,223.748,5.0,0.0,98.75,119.998,0.0,SP,7591EP10,REGIONS FINANCIAL CORP,2018,2010,2233.096,0.0,0.0,1456.0,777.096,0.0,13712.1719,Medium,a1f418ebef23ed70b41aab808752c84f
4674,RF,232.499,5.0,0.0,107.5,119.999,0.0,SP,7591EP10,REGIONS FINANCIAL CORP,2019,2010,2233.096,0.0,0.0,1456.0,777.096,0.0,16426.3414,Medium,eb753f1f2737c6b4ae736abd6dc42f44
4699,MTB,68.0,0.0,0.0,34.079,33.921,0.0,SP,55261F10,M & T BANK CORP,2010,2010,801.577,100.0,0.0,274.611,426.966,0.0,10420.1462,Medium,af64d362dc63cfc2f9e4f2058b0eae1d
4699,MTB,135.0,0.0,0.0,67.651,67.349,0.0,SP,55261F10,M & T BANK CORP,2012,2010,801.577,100.0,0.0,274.611,426.966,0.0,12621.5892,Medium,709bbb28b176cfbc1d8147e3685f5e4c
4699,MTB,147.0,0.0,0.0,73.666,73.334,0.0,SP,55261F10,M & T BANK CORP,2013,2010,801.577,100.0,0.0,274.611,426.966,0.0,15194.6727,Medium,6c641c92ee89e9406bb1b122d0815fb1
4699,MTB,148.0,0.0,0.0,74.122,73.878,0.0,SP,55261F10,M & T BANK CORP,2014,2010,801.577,100.0,0.0,274.611,426.966,0.0,16621.1591,Medium,d7ca82b986c09cd41e4e3e9cb27d1a1c
4699,MTB,31.917,0.0,0.0,16.042,15.875,0.0,SP,55261F10,M & T BANK CORP,2015,2010,801.577,100.0,0.0,274.611,426.966,0.0,19335.9655,Medium,d71d5da3585e33cd7c3e349471813324
4699,MTB,153.2,0.0,0.0,76.794,76.406,0.0,SP,55261F10,M & T BANK CORP,2016,2010,801.577,100.0,0.0,274.611,426.966,0.0,24431.3938,Medium,f672cfb88ee9f6fa3b48c024c02cbd03
4699,MTB,165.2,0.0,0.0,82.965,82.235,0.0,SP,55261F10,M & T BANK CORP,2017,2010,801.577,100.0,0.0,274.611,426.966,0.0,25662.8632,Medium,785a37800ade311b9c53acbf6af99783
4699,MTB,174.9,0.0,0.0,87.818,87.082,0.0,SP,55261F10,M & T BANK CORP,2018,2010,801.577,100.0,0.0,274.611,426.966,0.0,19824.9363,Medium,41cdb6859a320f7cef3edb94f8efd4f7
4699,MTB,168.9,0.0,0.0,84.875,84.025,0.0,SP,55261F10,M & T BANK CORP,2019,2010,801.577,100.0,0.0,274.611,426.966,0.0,22163.918,Medium,fdfc8167fc0b1bc9d7af7e0cfe0e2b6b
4723,USB,227.289,0.0,0.0,90.0,137.289,0.0,SP,90297330,US BANCORP,2010,2010,2873.293,0.0,0.0,1237.5,1635.793,0.0,51809.37,Medium,d735b1531a77a2f37fff8f25e93d4c58
4723,USB,238.004,0.0,0.0,90.0,148.004,0.0,SP,90297330,US BANCORP,2011,2010,2873.293,0.0,0.0,1237.5,1635.793,0.0,51660.6851,Medium,c56684f790bf3aa353f183aee2586bce
4723,USB,253.844,0.0,0.0,90.0,163.844,0.0,SP,90297330,US BANCORP,2012,2010,2873.293,0.0,0.0,1237.5,1635.793,0.0,59709.6581,Medium,1eb300fc9f17b3efe1acb92e3a25abcb
4723,USB,219.992,0.0,0.0,90.0,129.992,0.0,SP,90297330,US BANCORP,2013,2010,2873.293,0.0,0.0,1237.5,1635.793,0.0,73719.8596,Medium,5b01106b5ebb0fadb522d5af1bd9551f
4723,USB,229.995,0.0,0.0,90.0,139.995,0.0,SP,90297330,US BANCORP,2014,2010,2873.293,0.0,0.0,1237.5,1635.793,0.0,80274.7217,Medium,10fae4d91b83dedfd115505d67e3cc86
4723,USB,230.018,0.0,0.0,90.0,140.018,0.0,SP,90297330,US BANCORP,2015,2010,2873.293,0.0,0.0,1237.5,1635.793,0.0,74467.3,Medium,58f15f322d15eadfcf43eb3269c9e868
4723,USB,250.007,0.0,0.0,110.0,140.007,0.0,SP,90297330,US BANCORP,2016,2010,2873.293,0.0,0.0,1237.5,1635.793,0.0,87170.3694,Medium,43003fafb5beb3d9587b70753d4bbcaf
4723,USB,62.834,1.0,0.0,24.375,37.459,0.0,SP,90297330,US BANCORP,2017,2010,2873.293,0.0,0.0,1237.5,1635.793,0.0,88709.5127,Medium,ea1478ffcb45eb2f3fbebe4b8e70b252
4723,USB,338.995,1.5,0.0,137.5,199.995,0.0,SP,90297330,US BANCORP,2018,2010,2873.293,0.0,0.0,1237.5,1635.793,0.0,73500.9095,Medium,f2dc053800c9cd73cc55c86a28b64b47
4723,USB,315.48,5.0,0.0,150.5,159.98,0.0,SP,90297330,US BANCORP,2019,2010,2873.293,0.0,0.0,1237.5,1635.793,0.0,90960.05,Medium,605e7df2619e036d5c81df691c362f37
4839,F,713.965,263.967,0.0,200.0,249.998,0.0,SP,34537086,FORD MOTOR CO,2010,2010,3147.384,567.386,0.0,2330.0,249.998,0.0,63511.7177,Medium,122bca2db7ed20754c27f2348970329e
4839,F,713.483,513.483,0.0,200.0,0.0,0.0,SP,34537086,FORD MOTOR CO,2011,2010,3147.384,567.386,0.0,2330.0,249.998,0.0,40896.0377,Medium,abe23559adde2b6dc082638c0d46b820
4839,F,913.406,663.406,0.0,250.0,0.0,0.0,SP,34537086,FORD MOTOR CO,2012,2010,3147.384,567.386,0.0,2330.0,249.998,0.0,50793.1116,Medium,910c0055504e277677b289ad6cf54fa6
4839,F,914.458,664.458,0.0,250.0,0.0,0.0,SP,34537086,FORD MOTOR CO,2013,2010,3147.384,567.386,0.0,2330.0,249.998,0.0,60853.1735,Medium,78904ed3c06cd00507dbcf7429aed4b0
4839,F,914.883,664.837,0.0,100.0,149.996,0.0,SP,34537086,FORD MOTOR CO,2014,2010,3147.384,567.386,0.0,2330.0,249.998,0.0,61317.101,Medium,c939b88fd7609d32dfb9164bd2f50566
4839,F,915.609,665.612,0.0,100.0,149.997,0.0,SP,34537086,FORD MOTOR CO,2015,2010,3147.384,567.386,0.0,2330.0,249.998,0.0,55930.4382,Medium,463b6d4056a7a907bbbd01a39273be5b
4839,F,0.0,0.0,0.0,0.0,0.0,0.0,SP,34537086,FORD MOTOR CO,2016,2010,3147.384,567.386,0.0,2330.0,249.998,0.0,48208.2226,Medium,f6ee80fee03d8c677403f4eb924b9ca8
4839,F,259.677,23.435,0.0,75.6,160.642,0.0,SP,34537086,FORD MOTOR CO,2017,2010,3147.384,567.386,0.0,2330.0,249.998,0.0,49627.1665,Medium,a65d060c0376de38535d766c34aa3819
4839,F,358.205,43.215,0.0,100.0,214.99,0.0,SP,34537086,FORD MOTOR CO,2018,2010,3147.384,567.386,0.0,2330.0,249.998,0.0,30435.9228,Medium,44b29773a0ac3aa0b6118032fa214d78
4839,F,351.654,36.655,0.0,100.0,214.999,0.0,SP,34537086,FORD MOTOR CO,2019,2010,3147.384,567.386,0.0,2330.0,249.998,0.0,36873.849,Medium,b9cc4928e2b525a6b2aeb9952d058006
4885,BEN,0.0,0.0,0.0,0.0,0.0,0.0,SP,35461310,FRANKLIN RESOURCES INC,2018,2010,1572.834,0.0,0.0,777.359,795.475,0.0,15786.5304,Medium,d5739c1949dda01afcfa1a5214a61676
4885,BEN,0.0,0.0,0.0,0.0,0.0,0.0,SP,35461310,FRANKLIN RESOURCES INC,2019,2010,1572.834,0.0,0.0,777.359,795.475,0.0,14409.8846,Medium,8d601a5170650263e76f9ea2248b6e56
4973,AJG,230.244,0.0,0.0,97.5,132.744,0.0,SP,36357610,ARTHUR J GALLAGHER & CO,2017,2010,1343.801,28.215000000000003,0.0,698.25,300.04,317.296,11456.1479,Medium,226e4358063286aef5704830f4e4c87d
4973,AJG,240.406,0.0,0.0,100.0,140.406,0.0,SP,36357610,ARTHUR J GALLAGHER & CO,2018,2010,1343.801,28.215000000000003,0.0,698.25,300.04,317.296,13558.5153,Medium,480a0086e637aa95b72b3e856034b2c6
4973,AJG,256.338,0.0,0.0,103.75,152.588,0.0,SP,36357610,ARTHUR J GALLAGHER & CO,2019,2010,1343.801,28.215000000000003,0.0,698.25,300.04,317.296,17914.8581,Medium,598004e7bce5e072a656ea15d9ef03db
5046,GD,162.915,1.07,0.0,40.167,40.42,81.258,SP,36955010,GENERAL DYNAMICS CORP,2010,2010,2770.824,24.21,0.0,1529.834,404.2000000000001,812.5799999999999,26400.8099,Medium,1f74506878e7b6e0c0388b087f1ef74e
5046,GD,203.452,1.624,0.0,80.5,40.122,81.206,SP,36955010,GENERAL DYNAMICS CORP,2011,2010,2770.824,24.21,0.0,1529.834,404.2000000000001,812.5799999999999,23671.0476,Medium,a84662d2a3f0a22084898b7b213f3eff
5046,GD,251.077,2.14,0.0,127.0,61.069,60.868,SP,36955010,GENERAL DYNAMICS CORP,2012,2010,2770.824,24.21,0.0,1529.834,404.2000000000001,812.5799999999999,24498.998,Medium,bdeabab8cbb6ad268605fa9569ffb29c
5046,GD,260.066,2.14,0.0,136.0,60.93,60.996,SP,36955010,GENERAL DYNAMICS CORP,2013,2010,2770.824,24.21,0.0,1529.834,404.2000000000001,812.5799999999999,33767.6567,Medium,4f32d8905e9cf2c038cdc9fc618c866e
5046,GD,249.959,2.14,0.0,126.139,60.696,60.984,SP,36955010,GENERAL DYNAMICS CORP,2014,2010,2770.824,24.21,0.0,1529.834,404.2000000000001,812.5799999999999,45712.4097,Medium,3a8f678deccf0e5bfb4ad97d0ba89d21
5046,GD,271.07,2.14,0.0,127.0,71.126,70.804,SP,36955010,GENERAL DYNAMICS CORP,2015,2010,2770.824,24.21,0.0,1529.834,404.2000000000001,812.5799999999999,42991.8943,Medium,3395b90ab900b5f655fe53127569c07d
5046,GD,269.944,2.14,0.0,126.0,70.642,71.162,SP,36955010,GENERAL DYNAMICS CORP,2016,2010,2770.824,24.21,0.0,1529.834,404.2000000000001,812.5799999999999,52215.6645,Medium,90c8b7b0eff65ed4c1df85ebb486277f
5046,GD,193.711,2.14,0.0,91.663,49.59,50.318,SP,36955010,GENERAL DYNAMICS CORP,2017,2010,2770.824,24.21,0.0,1529.834,404.2000000000001,812.5799999999999,60403.4912,Medium,7710c271911e753f3564b70f791988cd
5046,GD,301.862,2.14,0.0,150.0,75.017,74.705,SP,36955010,GENERAL DYNAMICS CORP,2018,2010,2770.824,24.21,0.0,1529.834,404.2000000000001,812.5799999999999,45386.2126,Medium,42373d400782fcc8663cddf095cba4aa
5046,GD,314.888,2.14,0.0,163.0,74.586,75.162,SP,36955010,GENERAL DYNAMICS CORP,2019,2010,2770.824,24.21,0.0,1529.834,404.2000000000001,812.5799999999999,51072.7235,Medium,d4fa1eecf47f34e83bd2fb1da0d8f365
5047,GE,282.386,6.758,0.0,0.0,275.628,0.0,SP,36960430,GENERAL ELECTRIC CO,2010,2010,4741.353,635.646,0.0,829.0,3276.707,0.0,194155.227,Medium,1f212f635446b189e2c93ed02b9a6839
5047,GE,313.143,34.5,0.0,0.0,278.643,0.0,SP,36960430,GENERAL ELECTRIC CO,2011,2010,4741.353,635.646,0.0,829.0,3276.707,0.0,189362.7345,Medium,3273af58ce98e662060678f32626b567
5047,GE,328.828,22.811,0.0,0.0,306.017,0.0,SP,36960430,GENERAL ELECTRIC CO,2017,2010,4741.353,635.646,0.0,829.0,3276.707,0.0,151475.964,Medium,40e66c0bf4b10733cc7c67817ca8f89c
5047,GE,347.93,25.0,0.0,0.0,322.93,0.0,SP,36960430,GENERAL ELECTRIC CO,2018,2010,4741.353,635.646,0.0,829.0,3276.707,0.0,65875.8584,Medium,f01796a60c050109df55e9202f4a6da3
5047,GE,1135.9,1025.0,0.0,0.0,110.9,0.0,SP,36960430,GENERAL ELECTRIC CO,2019,2010,4741.353,635.646,0.0,829.0,3276.707,0.0,97520.9234,Medium,f338b26a50335ab89e03944afeb350eb
5071,GIS,267.136,30.249,0.0,80.0,90.013,66.874,SP,37033410,GENERAL MILLS INC,2010,2010,3427.283,375.252,0.0,1012.5,1170.169,869.362,25643.696,Medium,d623193a2e03eaf56eba390ed27669e3
5071,GIS,262.555,30.422,0.0,80.0,90.014,62.119,SP,37033410,GENERAL MILLS INC,2011,2010,3427.283,375.252,0.0,1012.5,1170.169,869.362,24824.58,Medium,59bf105691b7d96f030a6650348c6f95
5071,GIS,284.615,28.376,0.0,76.25,179.989,0.0,SP,37033410,GENERAL MILLS INC,2012,2010,3427.283,375.252,0.0,1012.5,1170.169,869.362,30168.864,Medium,d6a3a318bb785397594418fc08dcf138
5071,GIS,283.455,28.443,0.0,75.0,180.012,0.0,SP,37033410,GENERAL MILLS INC,2013,2010,3427.283,375.252,0.0,1012.5,1170.169,869.362,33633.639,Medium,e231a437edaa5c104fa516df050d480d
5071,GIS,287.595,25.081,0.0,82.5,180.014,0.0,SP,37033410,GENERAL MILLS INC,2014,2010,3427.283,375.252,0.0,1012.5,1170.169,869.362,33617.005,Medium,a951984b5a9b0436647006249358bc8a
5071,GIS,284.054,22.79,0.0,81.25,180.014,0.0,SP,37033410,GENERAL MILLS INC,2015,2010,3427.283,375.252,0.0,1012.5,1170.169,869.362,37467.104,Medium,5d817a6d5bdf1ca152fb755da75ba13b
5071,GIS,27.183,8.433,0.0,18.75,0.0,0.0,SP,37033410,GENERAL MILLS INC,2016,2010,3427.283,375.252,0.0,1012.5,1170.169,869.362,32733.306,Medium,5786d31ce394921bdcba0bed16880de8
5071,GIS,260.024,0.0,0.0,80.0,180.024,0.0,SP,37033410,GENERAL MILLS INC,2017,2010,3427.283,375.252,0.0,1012.5,1170.169,869.362,25082.199,Medium,fe21a8084d2ff223051647764669078a
5071,GIS,271.23,0.0,0.0,91.25,179.98,0.0,SP,37033410,GENERAL MILLS INC,2018,2010,3427.283,375.252,0.0,1012.5,1170.169,869.362,29757.936,Medium,99175286193458948cfddbb2db4cc833
5073,GM,0.0,0.0,0.0,300.12,0.0,0.0,SP,37045V10,GENERAL MOTORS CO,2010,2010,1959.463,79.464,0.0,2372.695,0.0,0.0,55295.0498,Medium,572819aa83186a9ca656ebbab393e3da
5073,GM,238.876,8.876,0.0,230.0,0.0,0.0,SP,37045V10,GENERAL MOTORS CO,2011,2010,1959.463,79.464,0.0,2372.695,0.0,0.0,31717.0163,Medium,ab945aff7a6a12dc3c6eedc505e05481
5073,GM,241.957,11.957,0.0,230.0,0.0,0.0,SP,37045V10,GENERAL MOTORS CO,2012,2010,1959.463,79.464,0.0,2372.695,0.0,0.0,39392.5624,Medium,f5bcc35e81231835aa71548ec7d4b33a
5073,GM,237.133,7.133,0.0,230.0,0.0,0.0,SP,37045V10,GENERAL MOTORS CO,2013,2010,1959.463,79.464,0.0,2372.695,0.0,0.0,61305.0,Medium,68dd634fb94bbb85405a8c86c8b7c7cf
5073,GM,135.83,20.83,0.0,115.0,0.0,0.0,SP,37045V10,GENERAL MOTORS CO,2014,2010,1959.463,79.464,0.0,2372.695,0.0,0.0,55856.0,Medium,2bb3c935ba0a0b15dab1d90b76afbce1
5073,GM,272.493,9.868,0.0,0.0,262.625,0.0,SP,37045V10,GENERAL MOTORS CO,2015,2010,1959.463,79.464,0.0,2372.695,0.0,0.0,51015.0,Medium,f0b65ccd3d920a40f6d8dfc9ebb057ef
5073,GM,319.931,25.219,0.0,0.0,294.712,0.0,SP,37045V10,GENERAL MOTORS CO,2016,2010,1959.463,79.464,0.0,2372.695,0.0,0.0,52260.0,Medium,8f461ae9542c58a353f4ac0af6846d79
5073,GM,354.301,36.49,0.0,162.5,155.311,0.0,SP,37045V10,GENERAL MOTORS CO,2017,2010,1959.463,79.464,0.0,2372.695,0.0,0.0,57386.0,Medium,a80164f0d3de443ba5c42b042332d04c
5073,GM,317.688,29.115,0.0,162.5,126.073,0.0,SP,37045V10,GENERAL MOTORS CO,2018,2010,1959.463,79.464,0.0,2372.695,0.0,0.0,46830.0,Medium,0cceab7e3f8282fd86c93174385ceacb
5073,GM,176.467,30.787,0.0,76.25,69.43,0.0,SP,37045V10,GENERAL MOTORS CO,2019,2010,1959.463,79.464,0.0,2372.695,0.0,0.0,51240.0,Medium,157fcff0fbeee179494434a152f87157
5125,GPC,216.74,0.0,0.0,62.5,154.24,0.0,SP,37246010,GENUINE PARTS CO,2013,2010,1053.716,41.912,0.0,397.5,614.304,0.0,12792.3759,Medium,faad694554502deb0c3b2ada6bf815b8
5125,GPC,31.0,0.0,0.0,31.0,0.0,0.0,SP,37246010,GENUINE PARTS CO,2014,2010,1053.716,41.912,0.0,397.5,614.304,0.0,16317.2524,Medium,d147dd085914ee1057902870ae692fb7
5125,GPC,260.0,0.0,0.0,76.5,183.5,0.0,SP,37246010,GENUINE PARTS CO,2015,2010,1053.716,41.912,0.0,397.5,614.304,0.0,12890.4571,Medium,1435618cab313c9de1d076531d049a98
5125,GPC,278.94,0.0,0.0,79.5,199.44,0.0,SP,37246010,GENUINE PARTS CO,2016,2010,1053.716,41.912,0.0,397.5,614.304,0.0,14179.0914,Medium,1a678c9bade7c6cbc26a9a78ac47caa0
5125,GPC,270.68,0.0,0.0,90.0,180.68,0.0,SP,37246010,GENUINE PARTS CO,2017,2010,1053.716,41.912,0.0,397.5,614.304,0.0,13933.5015,Medium,828fdca49954c4be792bf0a562d6ea68
5125,GPC,268.86,0.0,0.0,91.5,177.36,0.0,SP,37246010,GENUINE PARTS CO,2018,2010,1053.716,41.912,0.0,397.5,614.304,0.0,14012.8707,Medium,59181ae660cc59649c59b60fe8cae89c
5125,GPC,273.806,0.0,0.0,94.0,179.806,0.0,SP,37246010,GENUINE PARTS CO,2019,2010,1053.716,41.912,0.0,397.5,614.304,0.0,15443.5049,Medium,f9e3b84ec8c45ec40692f88c54b17083
5256,GWW,233.688,0.0,0.0,85.0,148.688,0.0,SP,38480210,GRAINGER (W W) INC,2011,2010,2117.931,45.0,0.0,800.0,1272.931,0.0,13096.374,Medium,79f2af9d47eb687decf6db2d4b8dc9cf
5256,GWW,241.137,7.5,0.0,85.0,148.637,0.0,SP,38480210,GRAINGER (W W) INC,2012,2010,2117.931,45.0,0.0,800.0,1272.931,0.0,14060.2629,Medium,3988eeb9c470466ce4fce2ec44f99ca9
5256,GWW,247.669,7.5,0.0,85.0,155.169,0.0,SP,38480210,GRAINGER (W W) INC,2013,2010,2117.931,45.0,0.0,800.0,1272.931,0.0,17586.6887,Medium,c4c8ef011112e3892d0a1eca12a6eea3
5256,GWW,238.337,7.5,0.0,105.0,125.837,0.0,SP,38480210,GRAINGER (W W) INC,2014,2010,2117.931,45.0,0.0,800.0,1272.931,0.0,17187.7425,Medium,2c5a48e0167c64f69901e2f8d8412b84
5256,GWW,260.077,7.5,0.0,105.0,147.577,0.0,SP,38480210,GRAINGER (W W) INC,2015,2010,2117.931,45.0,0.0,800.0,1272.931,0.0,12566.4551,Medium,d01aec956bf99c0a73b10233054b3bd1
5256,GWW,267.151,7.5,0.0,105.0,154.651,0.0,SP,38480210,GRAINGER (W W) INC,2016,2010,2117.931,45.0,0.0,800.0,1272.931,0.0,13657.229,Medium,038c59555d2831766d97863062aa34b7
5256,GWW,236.25,7.5,0.0,105.0,123.75,0.0,SP,38480210,GRAINGER (W W) INC,2017,2010,2117.931,45.0,0.0,800.0,1272.931,0.0,13307.7263,Medium,7999d82dab56dbe5e7ae4312174cfcc1
5256,GWW,318.568,7.5,0.0,100.0,211.068,0.0,SP,38480210,GRAINGER (W W) INC,2018,2010,2117.931,45.0,0.0,800.0,1272.931,0.0,15773.1943,Medium,2707b9e6d04b136e9488a536bcef0200
5256,GWW,247.475,0.0,0.0,100.0,147.475,0.0,SP,38480210,GRAINGER (W W) INC,2019,2010,2117.931,45.0,0.0,800.0,1272.931,0.0,18174.4618,Medium,9f150c1ebf4a64b71f4924e6abcab547
5439,HAL,286.235,51.879,0.0,106.181,128.175,0.0,SP,40621610,HALLIBURTON CO,2010,2010,3009.898,617.425,0.0,1054.383,1338.09,0.0,37155.3,Medium,c6ced0442360de18dc950a7282b52433
5439,HAL,296.822,25.981,0.0,110.0,160.841,0.0,SP,40621610,HALLIBURTON CO,2011,2010,3009.898,617.425,0.0,1054.383,1338.09,0.0,31783.71,Medium,00609ee423dac6650cd3f5fcdaf815a9
5439,HAL,335.573,44.463,0.0,113.131,176.138,0.0,SP,40621610,HALLIBURTON CO,2012,2010,3009.898,617.425,0.0,1054.383,1338.09,0.0,32227.01,Medium,881abf8f98df5dcc64c30f7f9a9716c9
5439,HAL,66.795,24.144,0.0,42.651,0.0,0.0,SP,40621610,HALLIBURTON CO,2013,2010,3009.898,617.425,0.0,1054.383,1338.09,0.0,43086.75,Medium,62cdb816908a7f55fe67012bf6dbf600
5439,HAL,420.876,132.808,0.0,109.19,178.878,0.0,SP,40621610,HALLIBURTON CO,2014,2010,3009.898,617.425,0.0,1054.383,1338.09,0.0,33351.84,Medium,bb7efb77b05d6ff0e48c187c1a67d22d
5439,HAL,433.304,139.61,0.0,115.0,178.694,0.0,SP,40621610,HALLIBURTON CO,2015,2010,3009.898,617.425,0.0,1054.383,1338.09,0.0,29138.24,Medium,ad367dd6183812b529a2ec11126a9bd2
5439,HAL,436.952,145.348,0.0,115.0,176.604,0.0,SP,40621610,HALLIBURTON CO,2016,2010,3009.898,617.425,0.0,1054.383,1338.09,0.0,46841.94,Medium,bc047ec92bc0602870627521e47b6f7b
5439,HAL,446.085,149.866,0.0,115.0,181.219,0.0,SP,40621610,HALLIBURTON CO,2017,2010,3009.898,617.425,0.0,1054.383,1338.09,0.0,42663.51,Medium,fb7c0ef999bae6979aac96f4606c9027
5439,HAL,454.815,152.931,0.0,124.349,177.535,0.0,SP,40621610,HALLIBURTON CO,2018,2010,3009.898,617.425,0.0,1054.383,1338.09,0.0,23151.18,Medium,970e6779a143c437e4697a5ceb9084a2
5439,HAL,486.411,117.739,0.0,101.264,267.408,0.0,SP,40621610,HALLIBURTON CO,2019,2010,3009.898,617.425,0.0,1054.383,1338.09,0.0,21484.66,Medium,a8ce2256aa26175544c98bf002c6ba57
5492,LHX,263.72,0.0,0.0,123.5,140.22,0.0,SP,50243110,L3HARRIS TECHNOLOGIES INC,2016,2010,1972.971,40.971,0.0,872.0,1060.0,0.0,10400.2119,Medium,19af62084ee35ba03fb864c726a195f5
5492,LHX,98.333,0.0,0.0,53.333,45.0,0.0,SP,50243110,L3HARRIS TECHNOLOGIES INC,2017,2010,1972.971,40.971,0.0,872.0,1060.0,0.0,13049.1313,Medium,23af5fd2e9dca64489fac3fc5308a04d
5492,LHX,282.25,10.0,0.0,132.25,140.0,0.0,SP,50243110,L3HARRIS TECHNOLOGIES INC,2018,2010,1972.971,40.971,0.0,872.0,1060.0,0.0,17096.1912,Medium,50bf368ce6127f3baf4d8e4d2fb53fba
5492,LHX,291.703,10.0,0.0,137.5,144.203,0.0,SP,50243110,L3HARRIS TECHNOLOGIES INC,2019,2010,1972.971,40.971,0.0,872.0,1060.0,0.0,22421.9289,Medium,ff5123c57f711c406496cb1cdd9bc2a6
5518,HAS,286.212,11.926,0.0,0.0,274.286,0.0,SP,41805610,HASBRO INC,2017,2010,3233.192,350.313,0.0,911.825,1916.536,0.0,11311.2605,Medium,d8084c385e2cbada322108e5bd24588b
5518,HAS,310.26,20.975,0.0,0.0,289.285,0.0,SP,41805610,HASBRO INC,2018,2010,3233.192,350.313,0.0,911.825,1916.536,0.0,10247.9813,Medium,48d245d527727436beb88813bd15e488
5518,HAS,328.016,31.284,0.0,0.0,296.732,0.0,SP,41805610,HASBRO INC,2019,2010,3233.192,350.313,0.0,911.825,1916.536,0.0,14454.1014,Medium,3b70f5953b1a0de25384e2f4dddf56ca
5543,WELL,182.046,0.0,0.0,87.0,95.046,0.0,SP,95040Q10,WELLTOWER INC,2011,2010,1827.225,225.0,0.0,747.0,855.225,0.0,10484.7558,Medium,46b89de4fb85b8d4c7608939a1dc37de
5543,WELL,52.933,0.0,0.0,52.933,0.0,0.0,SP,95040Q10,WELLTOWER INC,2012,2010,1827.225,225.0,0.0,747.0,855.225,0.0,15958.3225,Medium,bdc8d2f7eb29f3c3c9500307dd190351
5543,WELL,183.031,0.0,0.0,88.0,95.031,0.0,SP,95040Q10,WELLTOWER INC,2013,2010,1827.225,225.0,0.0,747.0,855.225,0.0,15511.9435,Medium,5066ddf568e4d5cd021ca642ce9078ec
5543,WELL,178.501,0.0,0.0,83.5,95.001,0.0,SP,95040Q10,WELLTOWER INC,2014,2010,1827.225,225.0,0.0,747.0,855.225,0.0,24879.5393,Medium,88f99b920bc3821026ca1714818f579e
